world_key,graph_regime,radius,radius_over_rc,graph_seed,graph_n_edges,graph_mean_degree,graph_min_degree,graph_diameter,graph_components,graph_lambda_2,graph_connected
E2:separated:p0.85:cv0.65:r29,medium,39.32955970221654,1.5,479410963,76,9.5,4,3,1,1.8936293198519565,True
E2:separated:p0.7:cv1.0:r0,medium,31.06127000011809,1.5,479708928,67,8.375,3,3,1,1.702860159506518,True
E2:separated:p0.7:cv1.0:r1,medium,34.80277654406134,1.5,555495285,61,7.625,2,4,1,0.7584387345118955,True
E2:separated:p0.7:cv1.0:r2,medium,32.084350643351335,1.5,3228380297,59,7.375,4,4,1,1.295043057294717,True
E2:separated:p0.7:cv1.0:r3,medium,28.675937833831334,1.5,2037025952,74,9.25,3,3,1,1.530009327640058,True
E2:separated:p0.7:cv1.0:r4,medium,29.854694965806964,1.5,1382881217,50,6.25,3,5,1,0.5745372886318555,True
E2:separated:p0.7:cv1.0:r5,medium,31.135878630326893,1.5,3469512572,50,6.25,4,4,1,0.8058235828048705,True
E2:separated:p0.7:cv1.0:r6,medium,54.04656717533018,1.5,1454229157,88,11.0,5,2,1,2.9370168861551305,True
E2:separated:p0.7:cv1.0:r7,medium,37.54047719847463,1.5,3313222853,72,9.0,5,3,1,1.9654789933996162,True
E2:separated:p0.7:cv1.0:r8,medium,43.089730575910025,1.5,1259654946,65,8.125,4,3,1,1.0093783246339538,True
E2:separated:p0.7:cv1.0:r9,medium,34.54679443550938,1.5,3517156318,77,9.625,2,4,1,1.7553453719539605,True
E2:separated:p0.7:cv1.0:r10,medium,35.90533365957266,1.5,3941798470,61,7.625,6,3,1,0.988402089007441,True
E2:separated:p0.7:cv1.0:r11,medium,27.045717336715278,1.5,89324103,47,5.875,2,6,1,0.40719713775627225,True
E2:separated:p0.7:cv1.0:r12,medium,48.07911083431645,1.5,1634547127,85,10.625,4,3,1,3.326540612511702,True
E2:separated:p0.7:cv1.0:r13,medium,31.873129866372217,1.5,741379712,70,8.75,3,3,1,2.2121452009816824,True
E2:separated:p0.7:cv1.0:r14,medium,28.65224397345223,1.5,1145360988,43,5.375,3,5,1,0.3016460375453027,True
E2:separated:p0.7:cv1.0:r15,medium,39.177849692219176,1.5,486994212,55,6.875,4,4,1,1.0443908635432302,True
E2:separated:p0.7:cv1.0:r16,medium,25.27439057339057,1.5,710037020,44,5.5,2,5,1,0.59118941587475,True
E2:separated:p0.7:cv1.0:r17,medium,36.92285412511596,1.5,3792156321,58,7.25,6,4,1,0.498040209887881,True
E2:separated:p0.7:cv1.0:r18,medium,40.893999704765854,1.5,110317547,66,8.25,6,3,1,1.6474792917921048,True
E2:separated:p0.7:cv1.0:r19,medium,29.698777949917332,1.5,2424679950,62,7.75,4,4,1,1.7047236537362436,True
E2:separated:p0.7:cv1.0:r20,medium,50.935993830768325,1.5,3508071953,100,12.5,2,3,1,1.9258577050823908,True
E2:separated:p0.7:cv1.0:r21,medium,33.095225936705475,1.5,32189821,64,8.0,3,3,1,1.4456604882746007,True
E2:separated:p0.7:cv1.0:r22,medium,27.50724433174794,1.5,3837631337,54,6.75,3,4,1,1.0628291667869858,True
E2:separated:p0.7:cv1.0:r23,medium,32.73419225651273,1.5,74623521,57,7.125,3,4,1,0.7875340345032303,True
E2:separated:p0.7:cv1.0:r24,medium,39.912089942640804,1.5,378404991,76,9.5,4,3,1,1.9550859325349565,True
E2:separated:p0.7:cv1.0:r25,medium,37.600838794931306,1.5,2564864222,69,8.625,2,4,1,1.2262094338226508,True
E2:separated:p0.7:cv1.0:r26,medium,33.18792492887804,1.5,2019793698,55,6.875,5,4,1,0.5011358327549214,True
E2:separated:p0.7:cv1.0:r27,medium,28.80938667325738,1.5,4117236722,47,5.875,3,4,1,0.7015539842676639,True
E2:separated:p0.7:cv1.0:r28,medium,27.53713777236006,1.5,3656142401,52,6.5,2,4,1,0.7261107996603046,True
E2:separated:p0.7:cv1.0:r29,medium,35.73368300876132,1.5,2130517516,66,8.25,3,3,1,1.9613321473745744,True
E2:separated:p0.85:cv1.0:r0,medium,30.363549510879018,1.5,3507003008,96,12.0,3,3,1,2.887652974643221,True
E2:separated:p0.85:cv1.0:r1,medium,32.956322521416254,1.5,414427604,61,7.625,3,4,1,1.399532234127851,True
E2:separated:p0.85:cv1.0:r2,medium,36.15216793175489,1.5,4048680025,60,7.5,5,4,1,0.988229892921783,True
E2:separated:p0.85:cv1.0:r3,medium,28.014758838548488,1.5,1502162097,54,6.75,4,4,1,0.7971746120539782,True
E2:separated:p0.85:cv1.0:r4,medium,23.394656445298587,1.5,2846203948,49,6.125,3,4,1,0.6019957344058783,True
E2:separated:p0.85:cv1.0:r5,medium,35.488678561129134,1.5,1255260680,57,7.125,3,4,1,1.261686245509249,True
E2:separated:p0.85:cv1.0:r6,medium,32.347981490091634,1.5,3805161514,54,6.75,2,4,1,0.9097221986642989,True
E2:separated:p0.85:cv1.0:r7,medium,40.34486455743746,1.5,2583032709,67,8.375,5,3,1,1.523592964036911,True
E2:separated:p0.85:cv1.0:r8,medium,44.47975549777964,1.5,920386522,97,12.125,5,3,1,4.497738343239989,True
E2:separated:p0.85:cv1.0:r9,medium,34.9328027290697,1.5,4045547826,55,6.875,4,4,1,1.0683977490147158,True
E2:separated:p0.85:cv1.0:r10,medium,49.282249424149185,1.5,3148667311,92,11.5,4,3,1,3.5414285613085825,True
E2:separated:p0.85:cv1.0:r11,medium,20.12870246570418,1.5,9445676,36,4.5,2,7,1,0.13930793855312065,True
E2:separated:p0.85:cv1.0:r12,medium,40.35887782005541,1.5,1123951025,67,8.375,5,3,1,1.9259056780934425,True
E2:separated:p0.85:cv1.0:r13,medium,29.264762424040132,1.5,2921619103,53,6.625,3,4,1,0.544593689042285,True
E2:separated:p0.85:cv1.0:r14,medium,38.163490661950384,1.5,2950597745,62,7.75,5,4,1,0.9781378196061159,True
E2:separated:p0.85:cv1.0:r15,medium,43.8881836574539,1.5,989292147,77,9.625,5,3,1,3.0447690242438514,True
E2:separated:p0.85:cv1.0:r16,medium,32.764839731615105,1.5,1917835558,51,6.375,4,4,1,0.7307242692520425,True
E2:separated:p0.85:cv1.0:r17,medium,27.10220077616447,1.5,3701845882,49,6.125,3,4,1,0.6330810585535911,True
E2:separated:p0.85:cv1.0:r18,medium,28.98226976197416,1.5,3131864274,50,6.25,3,4,1,0.3083771085140858,True
E2:separated:p0.85:cv1.0:r19,medium,40.42150290958744,1.5,2289204877,63,7.875,5,3,1,1.480875661493509,True
E2:separated:p0.85:cv1.0:r20,medium,30.784076159322634,1.5,60272326,58,7.25,3,4,1,1.3382902690700902,True
E2:separated:p0.85:cv1.0:r21,medium,36.05140988786149,1.5,316537316,72,9.0,3,3,1,1.3631034562453022,True
E2:separated:p0.85:cv1.0:r22,medium,27.717738016725704,1.5,2156235917,67,8.375,3,4,1,1.7784820614344832,True
E2:separated:p0.85:cv1.0:r23,medium,28.165110274112813,1.5,445715458,49,6.125,4,4,1,0.5515696908131729,True
E2:separated:p0.85:cv1.0:r24,medium,33.467308540647885,1.5,2215899110,59,7.375,1,4,1,0.5441077088459976,True
E2:separated:p0.85:cv1.0:r25,medium,30.3074562832021,1.5,2801624730,50,6.25,3,5,1,0.739530847968179,True
E2:separated:p0.85:cv1.0:r26,medium,31.76929411338626,1.5,3907076186,63,7.875,3,4,1,0.7274062011251912,True
E2:separated:p0.85:cv1.0:r27,medium,29.40110343519263,1.5,2204720290,52,6.5,4,4,1,1.0410945938585519,True
E2:separated:p0.85:cv1.0:r28,medium,33.40291879674743,1.5,3701853986,47,5.875,4,4,1,0.502973378809214,True
E2:separated:p0.85:cv1.0:r29,medium,39.32955970221654,1.5,479410963,76,9.5,4,3,1,1.8936293198519565,True
E2:ring:p0.7:cv0.0:r0,medium,52.927259833510504,1.5,2463463883,61,7.625,4,4,1,1.5512301521579959,True
E2:ring:p0.7:cv0.0:r1,medium,47.46751272775261,1.5,3445472371,48,6.0,3,4,1,1.1227676163427736,True
E2:ring:p0.7:cv0.0:r2,medium,72.51253387878258,1.5,710482500,74,9.25,8,2,1,3.812277986133999,True
E2:ring:p0.7:cv0.0:r3,medium,56.38217765277421,1.5,462092614,49,6.125,4,4,1,0.9421979335143438,True
E2:ring:p0.7:cv0.0:r4,medium,66.77333543812051,1.5,143197688,77,9.625,3,3,1,2.300168066722456,True
E2:ring:p0.7:cv0.0:r5,medium,54.819300704419874,1.5,781666760,47,5.875,3,4,1,0.44268932596099564,True
E2:ring:p0.7:cv0.0:r6,medium,61.349178685442894,1.5,3635513677,57,7.125,4,3,1,2.0721794883643283,True
E2:ring:p0.7:cv0.0:r7,medium,46.502446813867856,1.5,614770711,41,5.125,2,4,1,0.9631149848253656,True
E2:ring:p0.7:cv0.0:r8,medium,37.307041795026365,1.5,2612262701,43,5.375,2,6,1,0.38872754608195015,True
E2:ring:p0.7:cv0.0:r9,medium,53.90076666321136,1.5,3332564152,51,6.375,4,4,1,0.5181668893275739,True
E2:ring:p0.7:cv0.0:r10,medium,58.553859832223964,1.5,538852035,83,10.375,5,3,1,3.4717571606805118,True
E2:ring:p0.7:cv0.0:r11,medium,72.39080506782672,1.5,3315893382,89,11.125,8,2,1,5.780323719680048,True
E2:ring:p0.7:cv0.0:r12,medium,68.0762322848235,1.5,4220951467,70,8.75,6,2,1,3.292585808616089,True
E2:ring:p0.7:cv0.0:r13,medium,55.42874007668716,1.5,4007912736,60,7.5,6,3,1,2.241846491102562,True
E2:ring:p0.7:cv0.0:r14,medium,56.36972448250272,1.5,3643927556,59,7.375,1,5,1,0.7590201874534321,True
E2:ring:p0.7:cv0.0:r15,medium,53.51957283414978,1.5,2732832386,54,6.75,3,3,1,0.6516902477526965,True
E2:ring:p0.7:cv0.0:r16,medium,51.646075921052585,1.5,590623098,46,5.75,4,3,1,0.9756240349154461,True
E2:ring:p0.7:cv0.0:r17,medium,59.78287545452895,1.5,2589895004,60,7.5,2,3,1,1.7797157167873507,True
E2:ring:p0.7:cv0.0:r18,medium,48.25180250237631,1.5,4007365646,49,6.125,2,4,1,0.8403081460179954,True
E2:ring:p0.7:cv0.0:r19,medium,59.05138737212608,1.5,3833841069,58,7.25,4,4,1,0.9285373556198622,True
E2:ring:p0.7:cv0.0:r20,medium,50.5866739191263,1.5,3850216261,47,5.875,2,5,1,0.6328152784882837,True
E2:ring:p0.7:cv0.0:r21,medium,75.68132881273561,1.5,256012828,73,9.125,7,2,1,3.0619350234878415,True
E2:ring:p0.7:cv0.0:r22,medium,53.9193255670314,1.5,1030697113,62,7.75,1,4,1,0.8406034127807439,True
E2:ring:p0.7:cv0.0:r23,medium,101.16569156828756,1.5,2212705514,120,15.0,15,1,1,15.999999999999972,True
E2:ring:p0.7:cv0.0:r24,medium,48.52302518869716,1.5,3083433740,45,5.625,3,4,1,0.9302653776768074,True
E2:ring:p0.7:cv0.0:r25,medium,61.31286250379319,1.5,932012756,64,8.0,4,3,1,2.003802698049124,True
E2:ring:p0.7:cv0.0:r26,medium,61.51205231118209,1.5,2546237129,60,7.5,5,3,1,2.385780263010157,True
E2:ring:p0.7:cv0.0:r27,medium,59.01371663477168,1.5,1617758355,55,6.875,4,3,1,1.6764183431455786,True
E2:ring:p0.7:cv0.0:r28,medium,57.17071089709988,1.5,2068261315,62,7.75,3,3,1,1.8252209144523475,True
E2:ring:p0.7:cv0.0:r29,medium,75.77890622906828,1.5,2321734453,95,11.875,7,2,1,6.111857456169063,True
E2:ring:p0.85:cv0.0:r0,medium,71.39967543150217,1.5,3755635991,76,9.5,6,2,1,3.5627047342787987,True
E2:ring:p0.85:cv0.0:r1,medium,59.4972241954702,1.5,2309048032,55,6.875,4,3,1,1.6764661307084983,True
E2:ring:p0.85:cv0.0:r2,medium,52.59657613131587,1.5,2021784484,59,7.375,3,4,1,1.2869198866752625,True
E2:ring:p0.85:cv0.0:r3,medium,71.33255875777101,1.5,361796297,78,9.75,4,2,1,1.8809079903727899,True
E2:ring:p0.85:cv0.0:r4,medium,67.33648290966022,1.5,2795710140,83,10.375,5,2,1,4.0949127247732875,True
E2:ring:p0.85:cv0.0:r5,medium,55.94658544301604,1.5,1619761599,51,6.375,4,3,1,0.9488020580252832,True
E2:ring:p0.85:cv0.0:r6,medium,63.13639941399924,1.5,2212901297,62,7.75,6,3,1,2.218531031801258,True
E2:ring:p0.85:cv0.0:r7,medium,52.85300975189919,1.5,677078257,52,6.5,3,5,1,0.37954366728024375,True
E2:ring:p0.85:cv0.0:r8,medium,46.44648104157964,1.5,160134201,48,6.0,3,4,1,0.6304351893801639,True
E2:ring:p0.85:cv0.0:r9,medium,83.16219650037857,1.5,2305683766,112,14.0,11,2,1,10.31866935639502,True
E2:ring:p0.85:cv0.0:r10,medium,49.832057644055325,1.5,1116359785,53,6.625,3,4,1,0.4970028130440451,True
E2:ring:p0.85:cv0.0:r11,medium,52.8405034601617,1.5,2149277574,57,7.125,2,3,1,1.2017988097494152,True
E2:ring:p0.85:cv0.0:r12,medium,58.80351438781399,1.5,942364775,60,7.5,5,3,1,1.9062275936404804,True
E2:ring:p0.85:cv0.0:r13,medium,43.892791967495356,1.5,2926958741,39,4.875,2,4,1,0.6717895680811038,True
E2:ring:p0.85:cv0.0:r14,medium,72.73077065575787,1.5,681246371,91,11.375,8,2,1,6.6920720805769465,True
E2:ring:p0.85:cv0.0:r15,medium,38.32981589278514,1.5,1318629106,36,4.5,1,7,1,0.29157110567336486,True
E2:ring:p0.85:cv0.0:r16,medium,47.44110140166191,1.5,1120665221,48,6.0,2,6,1,0.20095910833509315,True
E2:ring:p0.85:cv0.0:r17,medium,59.574109689620315,1.5,2490398258,59,7.375,5,3,1,2.0367895671096625,True
E2:ring:p0.85:cv0.0:r18,medium,44.48035370452896,1.5,3330118351,39,4.875,3,5,1,0.34469306391244253,True
E2:ring:p0.85:cv0.0:r19,medium,51.6334344594587,1.5,3463542829,46,5.75,3,4,1,0.8396184051068848,True
E2:ring:p0.85:cv0.0:r20,medium,75.57118318767746,1.5,3660802728,94,11.75,8,2,1,6.9056418024914485,True
E2:ring:p0.85:cv0.0:r21,medium,54.9170446884886,1.5,1468200610,57,7.125,4,3,1,1.981203990104953,True
E2:ring:p0.85:cv0.0:r22,medium,45.86580418933832,1.5,4233116431,56,7.0,4,4,1,0.637214395206327,True
E2:ring:p0.85:cv0.0:r23,medium,73.79569436340483,1.5,1159014008,84,10.5,7,2,1,4.810002064630526,True
E2:ring:p0.85:cv0.0:r24,medium,51.91405437763271,1.5,2825792152,44,5.5,4,4,1,0.9990459790361599,True
E2:ring:p0.85:cv0.0:r25,medium,56.07657831181469,1.5,1293144980,53,6.625,5,3,1,1.600332948873754,True
E2:ring:p0.85:cv0.0:r26,medium,51.779748400358216,1.5,3787969673,58,7.25,2,5,1,0.9916876161165704,True
E2:ring:p0.85:cv0.0:r27,medium,56.50439461113983,1.5,585201867,53,6.625,4,3,1,0.9733575312724351,True
E2:ring:p0.85:cv0.0:r28,medium,54.122672076043955,1.5,1132816870,49,6.125,4,3,1,1.1782135294756324,True
E2:ring:p0.85:cv0.0:r29,medium,47.2757994755419,1.5,2717580005,42,5.25,2,4,1,0.6303420521138738,True
E2:ring:p0.7:cv0.35:r0,medium,52.927259833510504,1.5,2463463883,61,7.625,4,4,1,1.5512301521579959,True
E2:ring:p0.7:cv0.35:r1,medium,47.46751272775261,1.5,3445472371,48,6.0,3,4,1,1.1227676163427736,True
E2:ring:p0.7:cv0.35:r2,medium,72.51253387878258,1.5,710482500,74,9.25,8,2,1,3.812277986133999,True
E2:ring:p0.7:cv0.35:r3,medium,56.38217765277421,1.5,462092614,49,6.125,4,4,1,0.9421979335143438,True
E2:ring:p0.7:cv0.35:r4,medium,66.77333543812051,1.5,143197688,77,9.625,3,3,1,2.300168066722456,True
E2:ring:p0.7:cv0.35:r5,medium,54.819300704419874,1.5,781666760,47,5.875,3,4,1,0.44268932596099564,True
E2:ring:p0.7:cv0.35:r6,medium,61.349178685442894,1.5,3635513677,57,7.125,4,3,1,2.0721794883643283,True
E2:ring:p0.7:cv0.35:r7,medium,46.502446813867856,1.5,614770711,41,5.125,2,4,1,0.9631149848253656,True
E2:ring:p0.7:cv0.35:r8,medium,37.307041795026365,1.5,2612262701,43,5.375,2,6,1,0.38872754608195015,True
E2:ring:p0.7:cv0.35:r9,medium,53.90076666321136,1.5,3332564152,51,6.375,4,4,1,0.5181668893275739,True
E2:ring:p0.7:cv0.35:r10,medium,58.553859832223964,1.5,538852035,83,10.375,5,3,1,3.4717571606805118,True
E2:ring:p0.7:cv0.35:r11,medium,72.39080506782672,1.5,3315893382,89,11.125,8,2,1,5.780323719680048,True
E2:ring:p0.7:cv0.35:r12,medium,68.0762322848235,1.5,4220951467,70,8.75,6,2,1,3.292585808616089,True
E2:ring:p0.7:cv0.35:r13,medium,55.42874007668716,1.5,4007912736,60,7.5,6,3,1,2.241846491102562,True
E2:ring:p0.7:cv0.35:r14,medium,56.36972448250272,1.5,3643927556,59,7.375,1,5,1,0.7590201874534321,True
E2:ring:p0.7:cv0.35:r15,medium,53.51957283414978,1.5,2732832386,54,6.75,3,3,1,0.6516902477526965,True
E2:ring:p0.7:cv0.35:r16,medium,51.646075921052585,1.5,590623098,46,5.75,4,3,1,0.9756240349154461,True
E2:ring:p0.7:cv0.35:r17,medium,59.78287545452895,1.5,2589895004,60,7.5,2,3,1,1.7797157167873507,True
E2:ring:p0.7:cv0.35:r18,medium,48.25180250237631,1.5,4007365646,49,6.125,2,4,1,0.8403081460179954,True
E2:ring:p0.7:cv0.35:r19,medium,59.05138737212608,1.5,3833841069,58,7.25,4,4,1,0.9285373556198622,True
E2:ring:p0.7:cv0.35:r20,medium,50.5866739191263,1.5,3850216261,47,5.875,2,5,1,0.6328152784882837,True
E2:ring:p0.7:cv0.35:r21,medium,75.68132881273561,1.5,256012828,73,9.125,7,2,1,3.0619350234878415,True
E2:ring:p0.7:cv0.35:r22,medium,53.9193255670314,1.5,1030697113,62,7.75,1,4,1,0.8406034127807439,True
E2:ring:p0.7:cv0.35:r23,medium,101.16569156828756,1.5,2212705514,120,15.0,15,1,1,15.999999999999972,True
E2:ring:p0.7:cv0.35:r24,medium,48.52302518869716,1.5,3083433740,45,5.625,3,4,1,0.9302653776768074,True
E2:ring:p0.7:cv0.35:r25,medium,61.31286250379319,1.5,932012756,64,8.0,4,3,1,2.003802698049124,True
E2:ring:p0.7:cv0.35:r26,medium,61.51205231118209,1.5,2546237129,60,7.5,5,3,1,2.385780263010157,True
E2:ring:p0.7:cv0.35:r27,medium,59.01371663477168,1.5,1617758355,55,6.875,4,3,1,1.6764183431455786,True
E2:ring:p0.7:cv0.35:r28,medium,57.17071089709988,1.5,2068261315,62,7.75,3,3,1,1.8252209144523475,True
E2:ring:p0.7:cv0.35:r29,medium,75.77890622906828,1.5,2321734453,95,11.875,7,2,1,6.111857456169063,True
E2:ring:p0.85:cv0.35:r0,medium,71.39967543150217,1.5,3755635991,76,9.5,6,2,1,3.5627047342787987,True
E2:ring:p0.85:cv0.35:r1,medium,59.4972241954702,1.5,2309048032,55,6.875,4,3,1,1.6764661307084983,True
E2:ring:p0.85:cv0.35:r2,medium,52.59657613131587,1.5,2021784484,59,7.375,3,4,1,1.2869198866752625,True
E2:ring:p0.85:cv0.35:r3,medium,71.33255875777101,1.5,361796297,78,9.75,4,2,1,1.8809079903727899,True
E2:ring:p0.85:cv0.35:r4,medium,67.33648290966022,1.5,2795710140,83,10.375,5,2,1,4.0949127247732875,True
E2:ring:p0.85:cv0.35:r5,medium,55.94658544301604,1.5,1619761599,51,6.375,4,3,1,0.9488020580252832,True
E2:ring:p0.85:cv0.35:r6,medium,63.13639941399924,1.5,2212901297,62,7.75,6,3,1,2.218531031801258,True
E2:ring:p0.85:cv0.35:r7,medium,52.85300975189919,1.5,677078257,52,6.5,3,5,1,0.37954366728024375,True
E2:ring:p0.85:cv0.35:r8,medium,46.44648104157964,1.5,160134201,48,6.0,3,4,1,0.6304351893801639,True
E2:ring:p0.85:cv0.35:r9,medium,83.16219650037857,1.5,2305683766,112,14.0,11,2,1,10.31866935639502,True
E2:ring:p0.85:cv0.35:r10,medium,49.832057644055325,1.5,1116359785,53,6.625,3,4,1,0.4970028130440451,True
E2:ring:p0.85:cv0.35:r11,medium,52.8405034601617,1.5,2149277574,57,7.125,2,3,1,1.2017988097494152,True
E2:ring:p0.85:cv0.35:r12,medium,58.80351438781399,1.5,942364775,60,7.5,5,3,1,1.9062275936404804,True
E2:ring:p0.85:cv0.35:r13,medium,43.892791967495356,1.5,2926958741,39,4.875,2,4,1,0.6717895680811038,True
E2:ring:p0.85:cv0.35:r14,medium,72.73077065575787,1.5,681246371,91,11.375,8,2,1,6.6920720805769465,True
E2:ring:p0.85:cv0.35:r15,medium,38.32981589278514,1.5,1318629106,36,4.5,1,7,1,0.29157110567336486,True
E2:ring:p0.85:cv0.35:r16,medium,47.44110140166191,1.5,1120665221,48,6.0,2,6,1,0.20095910833509315,True
E2:ring:p0.85:cv0.35:r17,medium,59.574109689620315,1.5,2490398258,59,7.375,5,3,1,2.0367895671096625,True
E2:ring:p0.85:cv0.35:r18,medium,44.48035370452896,1.5,3330118351,39,4.875,3,5,1,0.34469306391244253,True
E2:ring:p0.85:cv0.35:r19,medium,51.6334344594587,1.5,3463542829,46,5.75,3,4,1,0.8396184051068848,True
E2:ring:p0.85:cv0.35:r20,medium,75.57118318767746,1.5,3660802728,94,11.75,8,2,1,6.9056418024914485,True
E2:ring:p0.85:cv0.35:r21,medium,54.9170446884886,1.5,1468200610,57,7.125,4,3,1,1.981203990104953,True
E2:ring:p0.85:cv0.35:r22,medium,45.86580418933832,1.5,4233116431,56,7.0,4,4,1,0.637214395206327,True
E2:ring:p0.85:cv0.35:r23,medium,73.79569436340483,1.5,1159014008,84,10.5,7,2,1,4.810002064630526,True
E2:ring:p0.85:cv0.35:r24,medium,51.91405437763271,1.5,2825792152,44,5.5,4,4,1,0.9990459790361599,True
E2:ring:p0.85:cv0.35:r25,medium,56.07657831181469,1.5,1293144980,53,6.625,5,3,1,1.600332948873754,True
E2:ring:p0.85:cv0.35:r26,medium,51.779748400358216,1.5,3787969673,58,7.25,2,5,1,0.9916876161165704,True
E2:ring:p0.85:cv0.35:r27,medium,56.50439461113983,1.5,585201867,53,6.625,4,3,1,0.9733575312724351,True
E2:ring:p0.85:cv0.35:r28,medium,54.122672076043955,1.5,1132816870,49,6.125,4,3,1,1.1782135294756324,True
E2:ring:p0.85:cv0.35:r29,medium,47.2757994755419,1.5,2717580005,42,5.25,2,4,1,0.6303420521138738,True
E2:ring:p0.7:cv0.65:r0,medium,52.927259833510504,1.5,2463463883,61,7.625,4,4,1,1.5512301521579959,True
E2:ring:p0.7:cv0.65:r1,medium,47.46751272775261,1.5,3445472371,48,6.0,3,4,1,1.1227676163427736,True
E2:ring:p0.7:cv0.65:r2,medium,72.51253387878258,1.5,710482500,74,9.25,8,2,1,3.812277986133999,True
E2:ring:p0.7:cv0.65:r3,medium,56.38217765277421,1.5,462092614,49,6.125,4,4,1,0.9421979335143438,True
E2:ring:p0.7:cv0.65:r4,medium,66.77333543812051,1.5,143197688,77,9.625,3,3,1,2.300168066722456,True
E2:ring:p0.7:cv0.65:r5,medium,54.819300704419874,1.5,781666760,47,5.875,3,4,1,0.44268932596099564,True
E2:ring:p0.7:cv0.65:r6,medium,61.349178685442894,1.5,3635513677,57,7.125,4,3,1,2.0721794883643283,True
E2:ring:p0.7:cv0.65:r7,medium,46.502446813867856,1.5,614770711,41,5.125,2,4,1,0.9631149848253656,True
E2:ring:p0.7:cv0.65:r8,medium,37.307041795026365,1.5,2612262701,43,5.375,2,6,1,0.38872754608195015,True
E2:ring:p0.7:cv0.65:r9,medium,53.90076666321136,1.5,3332564152,51,6.375,4,4,1,0.5181668893275739,True
E2:ring:p0.7:cv0.65:r10,medium,58.553859832223964,1.5,538852035,83,10.375,5,3,1,3.4717571606805118,True
E2:ring:p0.7:cv0.65:r11,medium,72.39080506782672,1.5,3315893382,89,11.125,8,2,1,5.780323719680048,True
E2:ring:p0.7:cv0.65:r12,medium,68.0762322848235,1.5,4220951467,70,8.75,6,2,1,3.292585808616089,True
E2:ring:p0.7:cv0.65:r13,medium,55.42874007668716,1.5,4007912736,60,7.5,6,3,1,2.241846491102562,True
E2:ring:p0.7:cv0.65:r14,medium,56.36972448250272,1.5,3643927556,59,7.375,1,5,1,0.7590201874534321,True
E2:ring:p0.7:cv0.65:r15,medium,53.51957283414978,1.5,2732832386,54,6.75,3,3,1,0.6516902477526965,True
E2:ring:p0.7:cv0.65:r16,medium,51.646075921052585,1.5,590623098,46,5.75,4,3,1,0.9756240349154461,True
E2:ring:p0.7:cv0.65:r17,medium,59.78287545452895,1.5,2589895004,60,7.5,2,3,1,1.7797157167873507,True
E2:ring:p0.7:cv0.65:r18,medium,48.25180250237631,1.5,4007365646,49,6.125,2,4,1,0.8403081460179954,True
E2:ring:p0.7:cv0.65:r19,medium,59.05138737212608,1.5,3833841069,58,7.25,4,4,1,0.9285373556198622,True
E2:ring:p0.7:cv0.65:r20,medium,50.5866739191263,1.5,3850216261,47,5.875,2,5,1,0.6328152784882837,True
E2:ring:p0.7:cv0.65:r21,medium,75.68132881273561,1.5,256012828,73,9.125,7,2,1,3.0619350234878415,True
E2:ring:p0.7:cv0.65:r22,medium,53.9193255670314,1.5,1030697113,62,7.75,1,4,1,0.8406034127807439,True
E2:ring:p0.7:cv0.65:r23,medium,101.16569156828756,1.5,2212705514,120,15.0,15,1,1,15.999999999999972,True
E2:ring:p0.7:cv0.65:r24,medium,48.52302518869716,1.5,3083433740,45,5.625,3,4,1,0.9302653776768074,True
E2:ring:p0.7:cv0.65:r25,medium,61.31286250379319,1.5,932012756,64,8.0,4,3,1,2.003802698049124,True
