source,source_record_id,query_id,window_id,candidate_id,identity_key,v1_match,match_method,title,doi
crossref,10.1038/s41598-026-41881-w,F10,primary,C1B0A43A71755,doi:10.1038/s41598-026-41881-w,yes,doi_exact,Real-time decentralized model predictive control for cooperative multi-robot object transport: experimental validation,10.1038/s41598-026-41881-w
crossref,10.1109/romoco60539.2024.10604405,F10,primary,CF62DCF88CC10,doi:10.1109/romoco60539.2024.10604405,yes,doi_exact,Decentralized Predefined-Time Leaderless Consensus-Formation VFO Control for Nonholonomic Multi-Agent Systems,10.1109/romoco60539.2024.10604405
crossref,10.2139/ssrn.5123189,F10,primary,CBF6172F0E1D7,doi:10.2139/ssrn.5123189,yes,doi_exact,Fast and Robust Multi-Robot Image-Guided Navigation Using a Decentralized Cooperative Consensus,10.2139/ssrn.5123189
crossref,10.1007/978-94-017-2376-3_12,F10,primary,C92E4765A6709,doi:10.1007/978-94-017-2376-3_12,no,new,Stability Analysis of Decentralized Cooperative Controls,10.1007/978-94-017-2376-3_12
crossref,10.1109/mrs66243.2025.11357262,F10,primary,C94ABBA56B1AA,doi:10.1109/mrs66243.2025.11357262,no,new,Decentralized Real-Time Planning for Multi-UAV Cooperative Manipulation via Imitation Learning,10.1109/mrs66243.2025.11357262
crossref,10.1109/crv.2014.30,F10,primary,C7A244E16373D,doi:10.1109/crv.2014.30,yes,doi_exact,Decentralized Cooperative Localization for Heterogeneous Multi-robot System Using Split Covariance Intersection Filter,10.1109/crv.2014.30
crossref,10.1109/isrimt67769.2025.11413063,F10,primary,CF5D64954839D,doi:10.1109/isrimt67769.2025.11413063,no,new,Hierarchical Reinforcement Learning for Decentralized Multi-Robot Cooperative Transportation,10.1109/isrimt67769.2025.11413063
crossref,10.1007/978-3-642-11876-0_29,F10,primary,CFF226DFB42C5,doi:10.1007/978-3-642-11876-0_29,yes,doi_exact,Multi-robot Cooperative Object Localization,10.1007/978-3-642-11876-0_29
crossref,10.1007/s10514-023-10104-w,F10,primary,C11036FE59B27,doi:10.1007/s10514-023-10104-w,no,new,"RLSS: real-time, decentralized, cooperative, networkless multi-robot trajectory planning using linear spatial separations",10.1007/s10514-023-10104-w
crossref,10.1007/978-1-84800-015-5_11,F10,primary,C1027A45215F8,doi:10.1007/978-1-84800-015-5_11,yes,doi_exact,Decentralized Behavioral Approach to Wheeled Mobile Robot Formation Maneuvers,10.1007/978-1-84800-015-5_11
crossref,10.1109/icpads67057.2025.11323034,F10,primary,C03110D707C14,doi:10.1109/icpads67057.2025.11323034,no,new,Decentralized Reinforcement Learning for Cooperative Multi-Robot Navigation,10.1109/icpads67057.2025.11323034
crossref,10.23919/acc50511.2021.9483227,F10,primary,CE603D8FE54AF,doi:10.23919/acc50511.2021.9483227,no,new,"Efficient, Decentralized, and Collaborative Multi-Robot Exploration using Optimal Transport Theory",10.23919/acc50511.2021.9483227
crossref,10.3390/robotics15060102,F10,primary,C9223CB7A12C4,doi:10.3390/robotics15060102,no,new,Event-Driven Decentralized Control for Multi-Robot Cooperative Manipulation,10.3390/robotics15060102
crossref,10.1016/j.ifacol.2020.12.2618,F10,primary,C2268A9C3E23C,doi:10.1016/j.ifacol.2020.12.2618,no,new,Decentralized Strategy for Cooperative Multi-Robot Exploration and Mapping,10.1016/j.ifacol.2020.12.2618
crossref,10.4018/978-1-5225-8060-7.ch043,F10,primary,C017FB02553B5,doi:10.4018/978-1-5225-8060-7.ch043,no,new,A Decentralized Control Architecture to Achieve Synchronized Task Behaviors in Autonomous Cooperative Multi-Robot Systems,10.4018/978-1-5225-8060-7.ch043
crossref,10.3724/sp.j.1218.2011.00169,F10,primary,C9805FB4FB594,doi:10.3724/sp.j.1218.2011.00169,yes,doi_exact,Virtual Environment-Based Multi-Operator Multi-Robot Cooperative Teleoperation System,10.3724/sp.j.1218.2011.00169
crossref,10.1109/access.2022.3227076,F10,primary,CADFC0AC6330F,doi:10.1109/access.2022.3227076,yes,doi_exact,A Secure Decentralized Event-Triggered Cooperative Localization in Multi-Robot Systems Under Cyber Attack,10.1109/access.2022.3227076
crossref,10.1115/detc2021-71343,F10,primary,C6618813AFD94,doi:10.1115/detc2021-71343,no,new,Enabling Multi-Robot Cooperative Additive Manufacturing: Centralized vs. Decentralized Approaches,10.1115/detc2021-71343
crossref,10.1109/aero50100.2021.9438133,F10,primary,C14F7F1ACE0E1,doi:10.1109/aero50100.2021.9438133,no,new,Fully Decentralized Controller for Multi-Robot Collective Transport in Space Applications,10.1109/aero50100.2021.9438133
crossref,10.1080/01691864.2026.2728301,F10,primary,C7179DC68E4A3,doi:10.1080/01691864.2026.2728301,no,new,Decentralized particle swarm optimization via coupled oscillators for multi-robot cooperative exploration,10.1080/01691864.2026.2728301
crossref,10.1109/icra.2015.7140050,F10,primary,CD31171082622,doi:10.1109/icra.2015.7140050,yes,doi_exact,Task specific cooperative grasp planning for decentralized multi-robot systems,10.1109/icra.2015.7140050
crossref,10.1109/access.2020.3025287,F10,primary,CDA494F606429,doi:10.1109/access.2020.3025287,yes,doi_exact,Decentralized Control of Multi-Robot System in Cooperative Object Transportation Using Deep Reinforcement Learning,10.1109/access.2020.3025287
crossref,10.1109/lra.2026.3729488,F10,primary,CF3D95E3983F8,doi:10.1109/lra.2026.3729488,no,new,Parallel Graph Inference for Decentralized and Asynchronous Multi-Robot Cooperative Localization Under Limited Connectivity,10.1109/lra.2026.3729488
crossref,10.5772/13310,F10,primary,CE044CF9A86EA,doi:10.5772/13310,yes,doi_exact,Cooperative Global Localization in Multi-Robot System,10.5772/13310
crossref,10.1109/icra.2015.7139676,F10,primary,C671D208EEF69,doi:10.1109/icra.2015.7139676,no,new,Decentralized target tracking based on multi-robot cooperative triangulation,10.1109/icra.2015.7139676
crossref,10.3233/ica-1999-6401,F10,foundational,CE70942608FDA,doi:10.3233/ica-1999-6401,no,new,Decentralized Control of Cooperative Multi-robot Systems,10.3233/ica-1999-6401
crossref,10.1016/b978-0-08-041276-4.50058-3,F10,foundational,C101E48675985,doi:10.1016/b978-0-08-041276-4.50058-3,no,new,HEURISTIC DECENTRALIZED CONTROL OF MULTI ARMS COORDINATED SYSTEMS,10.1016/b978-0-08-041276-4.50058-3
crossref,10.1109/cdc.1990.203775,F10,foundational,C82F61A3C74BB,doi:10.1109/cdc.1990.203775,no,new,Time optimal trajectories for cooperative multi-robot systems,10.1109/cdc.1990.203775
crossref,10.1007/978-4-431-68275-2_20,F10,foundational,CEFA9D399D44A,doi:10.1007/978-4-431-68275-2_20,no,new,An Experimental Realization of Cooperative Behavior of Multi-Robot System,10.1007/978-4-431-68275-2_20
crossref,10.1109/cdc.1990.203774,F10,foundational,CEEF34D409EC0,doi:10.1109/cdc.1990.203774,no,new,Time scaling of trajectories for cooperative multi-robot systems,10.1109/cdc.1990.203774
crossref,10.1080/00207178808906275,F10,foundational,C2D8645DE5E6C,doi:10.1080/00207178808906275,no,new,Decentralized adaptive control scheme for control of a multi-arm-type robot,10.1080/00207178808906275
crossref,10.1016/b978-0-444-89700-8.50151-2,F10,foundational,C2A03764C201F,doi:10.1016/b978-0-444-89700-8.50151-2,no,new,Simulation based analysis of elastic multi-arm robot control in cooperative motion: dynamic model formulation,10.1016/b978-0-444-89700-8.50151-2
crossref,10.1163/156855399x01288,F10,foundational,C36553D7DACC0,doi:10.1163/156855399x01288,no,new,Practical use of an autonomous decentralized transportation system -architecture of decentralized cell agents,10.1163/156855399x01288
crossref,10.1109/56.806,F10,foundational,CAE5D19C3028D,doi:10.1109/56.806,no,new,Cooperative control of two arms in the transport of an inertial load in zero gravity,10.1109/56.806
crossref,10.1016/s0921-8890(98)00066-9,F10,foundational,C6CF1473F10C3,doi:10.1016/s0921-8890(98)00066-9,no,new,An architecture for distributed cooperative planning in a behaviour-based multi-robot system,10.1016/s0921-8890(98)00066-9
crossref,10.1016/s0921-8890(99)00039-1,F10,foundational,CD1799D0C4E3E,doi:10.1016/s0921-8890(99)00039-1,no,new,Cooperative behaviors in multi-robot systems through implicit communication,10.1016/s0921-8890(99)00039-1
crossref,10.1007/978-94-011-2526-0_13,F10,foundational,CC92B648B00BD,doi:10.1007/978-94-011-2526-0_13,no,new,A Decentralized Adaptive Controller for Robot Manipulator Trajectory Control,10.1007/978-94-011-2526-0_13
crossref,10.1016/0967-0661(94)90542-8,F10,foundational,C7158323BD361,doi:10.1016/0967-0661(94)90542-8,no,new,190 A new decentralized adaptive controller for robot manipulators,10.1016/0967-0661(94)90542-8
crossref,10.1109/100.388293,F10,foundational,C126F395E9DF7,doi:10.1109/100.388293,no,new,"Design of the ""army-ant"" cooperative lifting robot",10.1109/100.388293
crossref,10.1093/oso/9780195131581.003.0011,F10,foundational,C544DF45724D0,doi:10.1093/oso/9780195131581.003.0011,no,new,Cooperative Transport by Insects and Robots,10.1093/oso/9780195131581.003.0011
crossref,10.1109/cdc.1990.203970,F10,foundational,C5075942C611C,doi:10.1109/cdc.1990.203970,no,new,Discrete decentralized time-varying nonlinear control of robot manipulators,10.1109/cdc.1990.203970
crossref,10.1017/s0263574700018324,F10,foundational,C768179B9AC4B,doi:10.1017/s0263574700018324,no,new,Decentralized adaptive compliance control of robot manipulators,10.1017/s0263574700018324
crossref,10.1016/0167-8493(87)90053-2,F10,foundational,CADD864B1F6BD,doi:10.1016/0167-8493(87)90053-2,no,new,Decentralized control of nonlinear robot manipulators,10.1016/0167-8493(87)90053-2
crossref,10.23919/acc.1988.4789700,F10,foundational,C4D7B92282504,doi:10.23919/acc.1988.4789700,no,new,Decentralized Adaptive Control of Robot Manipulators with Robust Stabilization Design,10.23919/acc.1988.4789700
crossref,10.1016/0921-8009(95)00095-x,F10,foundational,C73F527D30D87,doi:10.1016/0921-8009(95)00095-x,no,new,Decentralized economic incentives under technological indivisibilities: a cooperative game approach,10.1016/0921-8009(95)00095-x
crossref,10.1061/40337(205)12,F10,foundational,CFB0C0B652867,doi:10.1061/40337(205)12,no,new,A Cooperative Multiple-Robot Survey System,10.1061/40337(205)12
crossref,10.7551/mitpress/7113.003.0023,F10,foundational,C5B2F6D93B301,doi:10.7551/mitpress/7113.003.0023,no,new,Robot Tactile Sensing and Schema Control,10.7551/mitpress/7113.003.0023
crossref,10.21236/ada434878,F10,foundational,C04F11A5FECCC,doi:10.21236/ada434878,no,new,Real-time Cooperative Behavior for Tactical Mobile Robot Teams: Subsystems Specification/A002,10.21236/ada434878
crossref,10.1177/003754978905300405,F10,foundational,C8029CB9E8631,doi:10.1177/003754978905300405,no,new,Simulation analysis of dynamics and decentralized control of robot manipulators,10.1177/003754978905300405
crossref,10.1016/s1474-6670(17)64795-5,F10,foundational,C505D593E0346,doi:10.1016/s1474-6670(17)64795-5,no,new,Three Level Cooperative Decentralized Control for Interconnected Dynamic Systems,10.1016/s1474-6670(17)64795-5
crossref,10.4304/jcp.7.5.1261-1269,F11,primary,C565B8EBF9ACE,doi:10.4304/jcp.7.5.1261-1269,no,new,Distributed H_{\infinity} Coordination of Multi-agent Systems with Directed Switching Topology and Time-delay,10.4304/jcp.7.5.1261-1269
crossref,10.1109/hpsr.2010.5580278,F11,primary,C7C6AFBABFC8A,doi:10.1109/hpsr.2010.5580278,no,new,Packet loss process under bounded delay,10.1109/hpsr.2010.5580278
crossref,10.1109/haptics.2008.4479968,F11,primary,C4DCCE8D65242,doi:10.1109/haptics.2008.4479968,no,new,Passive Position Feedback over Packet-Switching Communication Network with Varying-Delay and Packet-Loss,10.1109/haptics.2008.4479968
crossref,10.3233/978-1-61499-105-2-626,F11,primary,C85524CA4AADC,doi:10.3233/978-1-61499-105-2-626,no,new,A Multi-sensor Switching Scheme with Tolerance to Delay and Packet Loss,10.3233/978-1-61499-105-2-626
crossref,10.21437/interspeech.2022-11439,F11,primary,CC3FADB1716A3,doi:10.21437/interspeech.2022-11439,no,new,End-to-End Multi-Loss Training for Low Delay Packet Loss Concealment,10.21437/interspeech.2022-11439
crossref,10.1109/tiv.2022.3215139,F11,primary,CE5E7AD7183A3,doi:10.1109/tiv.2022.3215139,no,new,Discrete Multi-Objective Switching Topology Sliding Mode Control of Connected Autonomous Vehicles With Packet Loss,10.1109/tiv.2022.3215139
crossref,10.4304/jnw.5.12.1513-1520,F11,primary,C98693CE57013,doi:10.4304/jnw.5.12.1513-1520,no,new,The L2-LInfinite Control for Leader-following Coordination with Switching Topology and Time-delay,10.4304/jnw.5.12.1513-1520
crossref,10.1109/acc.2008.4586714,F11,primary,CBDBA757EF41B,doi:10.1109/acc.2008.4586714,no,new,Distributed leadless coordination for networks of second-order agents with time-delay on switching topology,10.1109/acc.2008.4586714
crossref,10.1109/cac.2015.7382777,F11,primary,C735FB88555C9,doi:10.1109/cac.2015.7382777,no,new,Model-based remote control of nonholonomic wheeled robot with time delay and packet loss in forward channel,10.1109/cac.2015.7382777
crossref,10.4108/icst.robocomm2007.2210,F11,primary,C2E96093B7EE8,doi:10.4108/icst.robocomm2007.2210,no,new,Measurement and Emulation of Time Varying Packet Delay with Applications to Network Haptic Virtual Environments,10.4108/icst.robocomm2007.2210
crossref,10.17487/rfc6374,F11,primary,CD7DEC4FB849A,doi:10.17487/rfc6374,no,new,Packet Loss and Delay Measurement for MPLS Networks,10.17487/rfc6374
crossref,10.2139/ssrn.5219981,F11,primary,C939D5901F6A5,doi:10.2139/ssrn.5219981,no,new,Hierarchical Robot Coordination: A Topology-Guided Approach for Multi-Robot Motion Planning in Congested Environments,10.2139/ssrn.5219981
crossref,10.18535/ijecs/v5i6.49,F11,primary,C85689D93314E,doi:10.18535/ijecs/v5i6.49,no,new,Video Coding with Optimal Switching for Packet Loss Resilience,10.18535/ijecs/v5i6.49
crossref,10.1109/ccdc.2016.7530957,F11,primary,CA305CA7C4E17,doi:10.1109/ccdc.2016.7530957,no,new,Average consensus in networks of multi-agent with switching topology and time-varying delay,10.1109/ccdc.2016.7530957
crossref,10.18178/wcse.2020.06.059,F11,primary,CA003D2F3BA79,doi:10.18178/wcse.2020.06.059,no,new,Consensus of Second-order Discrete Multi-agent System with Communication Delay and Switching Topology,10.18178/wcse.2020.06.059
crossref,10.1109/ccdc49329.2020.9164773,F11,primary,C5BE5CF60CE14,doi:10.1109/ccdc49329.2020.9164773,yes,doi_exact,Multi - Mobile Robot Leader -Follower Formation Distributed Control Under Switching Topology,10.1109/ccdc49329.2020.9164773
crossref,10.1109/anzcc.2018.8606546,F11,primary,CEEEE333F56DB,doi:10.1109/anzcc.2018.8606546,no,new,Distributed H<inf>∞</inf>-Consensus Filtering for a Networked Time-Delay System with Switching Network Topology and Packet Dropouts,10.1109/anzcc.2018.8606546
crossref,10.1109/access.2020.2967455,F11,primary,CA8EF59911B78,doi:10.1109/access.2020.2967455,no,new,Decentralized Switching Control Strategy for Load Frequency Control in Multi-Area Power Systems With Time Delay and Packet Losses,10.1109/access.2020.2967455
crossref,10.1109/dessert65323.2024.11122252,F11,primary,CC032B7E440D9,doi:10.1109/dessert65323.2024.11122252,no,new,Stochastic Model for Analyzing Packet Loss and Delay in Unreliable Network Switching Nodes,10.1109/dessert65323.2024.11122252
crossref,10.4028/www.scientific.net/amm.427-429.750,F11,primary,C7E453DE4F61D,doi:10.4028/www.scientific.net/amm.427-429.750,no,new,Multi-Agent Consensus Control under Markovian Switching Topology and Time-Delay,10.4028/www.scientific.net/amm.427-429.750
crossref,10.23919/ccc64809.2025.11179678,F11,primary,CE8AA9D7499C9,doi:10.23919/ccc64809.2025.11179678,yes,doi_exact,Distributed Event-Triggered Consensus Tracking Control of Multi-Agent Systems with Packet Loss and Communication Delay,10.23919/ccc64809.2025.11179678
crossref,10.1109/ssd.2011.5986782,F11,primary,C881B06340194,doi:10.1109/ssd.2011.5986782,no,new,On the trajectory tracking and coordination of multi-robot systems with communication delay,10.1109/ssd.2011.5986782
crossref,10.1016/j.automatica.2014.02.004,F11,primary,CDD8168213952,doi:10.1016/j.automatica.2014.02.004,no,new,Multi-leader coordination algorithm for networks with switching topology and quantized information,10.1016/j.automatica.2014.02.004
crossref,10.1109/access.2023.3258547,F11,primary,CFA3ED1756E20,doi:10.1109/access.2023.3258547,yes,doi_exact,Predefined-Time Consensus of Nonlinear Multi-Agent Input Delay/Dynamic Event-Triggered Under Switching Topology,10.1109/access.2023.3258547
crossref,10.1109/chicc.2014.6896807,F11,primary,C23C692A890E2,doi:10.1109/chicc.2014.6896807,no,new,Average consensus problems of neutral multi-agent systems with time-varying delay and switching topology,10.1109/chicc.2014.6896807
crossref,10.3724/sp.j.1218.2013.00142,F12,primary,CABE9C223A99F,doi:10.3724/sp.j.1218.2013.00142,yes,doi_exact,Pursuers-Coalition Construction Algorithm in Multi-robot Pursuit-Evasion Game,10.3724/sp.j.1218.2013.00142
crossref,10.1109/tro.2006.878948,F12,primary,CB3570F2FB1C1,doi:10.1109/tro.2006.878948,yes,doi_exact,Multi-robot coalition formation,10.1109/tro.2006.878948
crossref,10.1109/mrs66243.2025.11357248,F12,primary,CF36EA7CBA57B,doi:10.1109/mrs66243.2025.11357248,yes,doi_exact,Bandwidth-Aware Multi-Robot Coordination with Utility-Guided Coalition Formation,10.1109/mrs66243.2025.11357248
crossref,10.1108/ijius-12-2020-0070,F12,primary,CE3194399FC2C,doi:10.1108/ijius-12-2020-0070,no,new,Robot coalition formation against time-extended multi-robot tasks,10.1108/ijius-12-2020-0070
crossref,10.1145/3434073.3444659,F12,primary,C62ADED7025A3,doi:10.1145/3434073.3444659,no,new,"Flailing, Hailing, Prevailing",10.1145/3434073.3444659
crossref,10.1007/s10846-025-02287-4,F12,primary,C96F294D621AC,doi:10.1007/s10846-025-02287-4,yes,doi_exact,CF-HMRTA: Coalition Formation for Heterogeneous Multi-Robot Task Allocation,10.1007/s10846-025-02287-4
crossref,10.1109/mrs60187.2023.10416770,F12,primary,C22635AD687FB,doi:10.1109/mrs60187.2023.10416770,yes,doi_exact,Task Elimination: Faster Coalition Formation for Overtasked Collectives,10.1109/mrs60187.2023.10416770
crossref,10.1109/romoco.2015.7219725,F12,primary,CB2DEE19817C5,doi:10.1109/romoco.2015.7219725,no,new,Failure recovery for modular robot movements without reassembling modules,10.1109/romoco.2015.7219725
crossref,10.5755/j01.eie.25.1.22728,F12,primary,CA8590C2ACCCB,doi:10.5755/j01.eie.25.1.22728,no,new,Q-Learning Based Failure Detection and Self-Recovery Algorithm for Multi-Robot Domains,10.5755/j01.eie.25.1.22728
