source_path,locator,label,type,assumptions,domain,units,proof_status,dependencies,counterexample_check,claim_id,evidence_id,verdict,rationale,auditor,result_id,title,recommended_destination,source_audit,source_verdict,normalized_verdict,promotion_decision,normalization_note
thesis/sections/mainmatter/06-results-and-analysis/sp1.tex,L139-L142,thm:sp1-feasible-nash,proposicion,"Cuotas obligatorias positivas; sum_k n_k<=N; kappa_ik en [0,kappa_max]; lambda_D=lambda_O=lambda>kappa_max; acciones finitas y parametros congelados.","Juego logico homogeneo de cuotas realizables; excluye escasez, Smith/Euler, cierre QR, red y mecanica.","Costes, deficit, exceso, utilidad y potencial adimensionales.","COMPLETE: diferencias marginales, ambas inclusiones Nash-cuota, no repeticion de perfiles y equivalencia entre maximizar potencial y minimizar coste estan probadas.",thesis/sections/appendices/03-sp1-proofs.tex;src/viu_mrob_tfm/sp1/theory.py;tests/test_sp1_theory.py; FSF-01 es su version activa con maximalidad y cota explicitas.,No se encontro contraejemplo bajo realizabilidad y lambda>kappa_max; un prefijo truncado no contradice la afirmacion mas debil de que no existe una secuencia infinita.,C1A-SP1,thesis/sections/appendices/03-sp1-proofs.tex;src/viu_mrob_tfm/sp1/theory.py;tests/test_sp1_theory.py;legacy/results/sp1/SP1_QUORUM_v1/tables/theory_checks.csv,DUPLICATE,"El resultado matematico es correcto, pero ya esta representado por FSF-01 con el alcance terminal formulado de manera mas precisa.",formal_audit_thesis,THESIS-FR-0004-thm:sp1-feasible-nash,Cierre exacto bajo demanda realizable,existing-active-claim,semantic-thesis.csv,DUPLICATE,DUPLICATE,retain-canonical-result-only,identity
thesis/sections/mainmatter/06-results-and-analysis/sp1.tex,L149-L156,thm:sp1-scarcity-degeneracy,proposicion,N<sum_k n_k; todos los robots activos; 0<=q_k<=n_k para toda carga.,Deficit lineal bajo escasez sin excesos; no caracteriza los perfiles que dejan robots inactivos o sobrecubren una carga.,"N, n_k, q_k y D_n son conteos adimensionales.","COMPLETE: al desaparecer la parte positiva, sum_k(n_k-q_k)=sum_k n_k-N.",Definicion de D_n; thesis/sections/appendices/03-sp1-proofs.tex; claim canonico C1B-SP1.,"Si algun q_k>n_k o hay un robot inactivo, la identidad puede fallar; el ejemplo (2,0) frente a (1,1) confirma la degeneracion dentro del dominio.",C1B-SP1,thesis/sections/appendices/03-sp1-proofs.tex;src/viu_mrob_tfm/sp1/theory.py;tests/test_sp1_theory.py;legacy/results/sp1/SP1_QUORUM_v1/tables/theory_checks.csv,PASS,La identidad y su frontera estan demostradas exactamente; es un resultado negativo util que no figura entre los 18 resultados activos.,formal_audit_thesis,THESIS-FR-0005-thm:sp1-scarcity-degeneracy,Degeneracion del deficit lineal,monograph,semantic-thesis.csv,PASS,PASS,eligible-for-manual-crosswalk-not-auto-promoted,identity
thesis/sections/mainmatter/06-results-and-analysis/sp1.tex,L245-L248,cor:sp1-strategic-regulation,corolario,"Hereda realizabilidad y penalizacion de thm:sp1-feasible-nash; para alcanzar z_1=0 necesita ademas camino maximal o activacion exhaustiva, no declarada aqui.","Copia inactiva dentro de iffalse; juego logico finito, no Smith muestreado ni tiempo fisico.",Cuotas y revisiones son conteos/eventos; pagos adimensionales.,"DUPLICATE_AND_PARTIAL: la prueba fuente da mejora finita, pero el enunciado inactivo omite la condicion que impide detenerse en un perfil no Nash.",Etiqueta repetida por THESIS-FR-0007; thesis/sections/appendices/03-sp1-proofs.tex; FSF-01 conserva la version corregida.,Un prefijo de mejoras puede detenerse con z_1 distinto de cero; ademas esta copia no entra en el PDF por iffalse.,C1A-SP1,thesis/sections/appendices/03-sp1-proofs.tex;src/viu_mrob_tfm/sp1/theory.py;tests/test_sp1_theory.py,DUPLICATE,Es la copia inactiva de una etiqueta duplicada y no debe contarse ni migrarse; FSF-01 es la unica version canonica util.,formal_audit_thesis,THESIS-FR-0006-cor:sp1-strategic-regulation,Regulacion exacta en el juego finito realizable,existing-active-claim,semantic-thesis.csv,DUPLICATE,DUPLICATE,retain-canonical-result-only,identity
thesis/sections/mainmatter/06-results-and-analysis/sp1.tex,L268-L271,cor:sp1-strategic-regulation,corolario,Supuestos de thm:sp1-feasible-nash; activacion asincrona justa; para interpretar tiempo fisico haria falta una cota de interactivacion.,Copia activa del corolario para el juego discreto de cuotas; no transfiere convergencia a Smith/Euler ni al cierre QR.,"Cuotas adimensionales; la prueba mide revisiones/cambios aceptados, no segundos.",PARTIAL: finitud por eventos y llegada bajo continuacion justa se siguen del potencial; no se deriva una cota de tiempo fisico.,THESIS-FR-0006 es copia inactiva; thesis/sections/appendices/03-sp1-proofs.tex; FSF-01 reformula el resultado en cambios aceptados.,Un scheduler justo puede insertar esperas fisicas arbitrariamente largas; por eso 'tiempo finito' no debe leerse como cota uniforme en segundos.,C1A-SP1,thesis/sections/appendices/03-sp1-proofs.tex;src/viu_mrob_tfm/sp1/theory.py;tests/test_sp1_theory.py;legacy/results/sp1/SP1_QUORUM_v1/tables/theory_checks.csv,LIMITED,"El resultado discreto es recuperable, pero la unidad de progreso debe ser revision aceptada y la etiqueta duplicada debe quedar suprimida en favor de FSF-01.",formal_audit_thesis,THESIS-FR-0007-cor:sp1-strategic-regulation,Regulacion exacta en el juego finito realizable,existing-active-claim,semantic-thesis.csv,LIMITED,LIMITED,monograph-candidate-with-explicit-limitation,identity
thesis/sections/mainmatter/06-results-and-analysis/sp2.tex,L154-L164,prop:sp2-marginal-alignment,proposicion,"d_k_srv>0; E, d, V y g fijos; preferencias continuas; region S_k<d_k_srv; para exhibir no integrabilidad plana se requiere V_k>0 y contribuciones distintas.","Campo continuo de servicio operacional; la igualdad local no prueba convergencia de Smith, cierre entero ni estimacion distribuida.","e_ik/d_k_srv es adimensional; V_k, g_ik, fitness y Phi estan normalizados como utilidad adimensional.",COMPLETE: regla de la cadena da el campo marginal y las derivadas cruzadas refutan en general la integrabilidad del campo plano.,thesis/sections/appendices/04-sp2-proofs.tex;src/viu_mrob_tfm/sp2/effective_capacity.py;tests/test_sp2_effective_capacity.py; FSF-02 es el resultado activo equivalente.,"Si e_ik=e_jk o V_k=0, las derivadas cruzadas no separan los campos; esa frontera es compatible con 'no en general'.",C2A-SP2,thesis/sections/appendices/04-sp2-proofs.tex;src/viu_mrob_tfm/sp2/effective_capacity.py;tests/test_sp2_effective_capacity.py,DUPLICATE,"La prueba es correcta y bien delimitada, pero coincide con la integrabilidad heterogenea ya retenida como FSF-02.",formal_audit_thesis,THESIS-FR-0008-prop:sp2-marginal-alignment,Alineacion marginal del servicio operacional,existing-active-claim,semantic-thesis.csv,DUPLICATE,DUPLICATE,retain-canonical-result-only,identity
thesis/sections/mainmatter/06-results-and-analysis/sp3.tex,L85-L95,cor:sp3-interior-wrench-allocation,corolario,"Q_W definida positiva; epsilon_lambda>0; conjunto admisible no vacio, cerrado y convexo; formula interior solo si el minimizador no restringido satisface estrictamente todos los limites.","QP de reparto de wrench para coalicion, geometria y demanda congeladas; KKT activas para restricciones lineales/intervalos.",Wrench escalado por Q_W; epsilon_lambda con la escala inversa necesaria tras normalizacion; variables de contacto conservan SI.,"COMPLETE: Hessiano definido positivo, condicion de estacionariedad y convexidad estricta prueban formula y unicidad; KKT caracteriza la rama activa.",thesis/sections/appendices/05-sp3-proofs.tex; FSF-09 es la copia activa; C3-C es un claim mas amplio y no existe claim-ID exacto para unicidad.,Si epsilon_lambda=0 y G_k pierde rango puede haber multiples minimizadores; queda fuera de los supuestos.,NONE_IN_DOCS_04,thesis/sections/appendices/05-sp3-proofs.tex;src/viu_mrob_tfm/sp3/evidence.py;tests/test_sp3_evidence.py;legacy/results/sp3/SP3_WRENCH_NASH_GAME_v1_1/theory_audit.json,DUPLICATE,"El corolario es correcto, pero ya esta retenido como FSF-09; falta aun un claim-ID exacto, pues C3-C no enuncia esta unicidad.",formal_audit_thesis,THESIS-FR-0009-cor:sp3-interior-wrench-allocation,Reparto interior de minimo residual regularizado,existing-active-result,semantic-thesis.csv,DUPLICATE,DUPLICATE,retain-canonical-result-only,identity
thesis/sections/mainmatter/06-results-and-analysis/sp3.tex,L106-L120,prop:sp3-certificado-exacto,proposicion,"Q_W definida positiva; epsilon_lambda>0; conjunto admisible cerrado, convexo y no vacio; la prueba supone incorrectamente que minimizar residual mas regularizacion minimiza el residual puro.","QP regularizado de reparto; la existencia de un reparto tolerable pertenece al problema de residual puro, no al optimizador ridge.",La norma de wrench requiere escalado; epsilon_lambda debe compatibilizar el termino de esfuerzo con residual cuadratico.,INVALID: confunde el minimo del objetivo regularizado con el minimo del primer sumando.,cor:sp3-interior-wrench-allocation; C3-C es mas amplio y parcial; FSF-10 reemplaza el bicondicional por rho_min<=rho_star y conserva solo la implicacion segura.,"Con G=Q=1, demanda 1, dominio real, epsilon_lambda=100 y epsilon_W=0.5, lambda=1 tiene residual 0, pero lambda*=1/101 tiene residual 100/101.",C3-C,thesis/sections/appendices/05-sp3-proofs.tex;tests/test_sp3_evidence.py;pre-thesis/evidence/integrity/context-claims/claim-registry.csv:C034;FSF-10,FAIL,La regularizacion puede rechazar una realizacion existente; el bicondicional y la frase no conservador son falsos y solo la sustitucion activa FSF-10 es util.,formal_audit_thesis,THESIS-FR-0010-prop:sp3-certificado-exacto,Exactitud del certificado dentro de su modelo,archive-only,semantic-thesis.csv,FAIL,FAIL,reject-as-formal-support,identity
thesis/sections/mainmatter/06-results-and-analysis/sp3.tex,L207-L210,prop:sp3-wrench-potential,proposicion,"Geometria, demanda, costes y limites fijos; alpha>0; producto de simplex; restricciones compartidas convexas y Slater. Falta definir g_i0, k(0), c_i0, pi_0 y excluir h_0 para la accion inactiva.","Relajacion continua de acciones fisicas y espera; no cubre cierre entero, red ni esquema Euler.","g y d se normalizan; payoff, coste, alpha, precio y potencial son adimensionales.","PARTIAL: gradiente, concavidad estricta y equivalencia KKT-VI son correctos para acciones fisicas; el juego escrito queda indefinido en a=0 y puede imponer una ocupacion espuria a la espera.",thesis/sections/appendices/05-sp3-proofs.tex; C3A-SP3; FSF-11 define explicitamente la rama inactiva y aplica restricciones solo a acciones fisicas.,"Con dos robots totalmente inactivos, h_0=sum_i rho_i0-1<=0 falla si se aplica la definicion literal; ademas k(0) no existe.",C3A-SP3,thesis/sections/appendices/05-sp3-proofs.tex;src/viu_mrob_tfm/sp3/evidence.py;tests/test_sp3_evidence.py;legacy/results/sp3/SP3_WRENCH_NASH_GAME_v1_1/theory_audit.json,LIMITED,"El nucleo potencial-KKT es valido, pero el dominio original no define la inactividad; FSF-11 es la version corregida que debe conservarse.",formal_audit_thesis,THESIS-FR-0011-prop:sp3-wrench-potential,Potencial y equilibrio variacional de la relajacion E3,existing-active-claim,semantic-thesis.csv,LIMITED,LIMITED,monograph-candidate-with-explicit-limitation,identity
thesis/sections/mainmatter/06-results-and-analysis/sp4.tex,L124-L127,prop:sp4-potential,proposicion,Costes y matriz de conflictos congelados; alpha_4>0; beta_4>=0; simplex no vacios; restricciones lineales B rho<=1 y Slater mediante espera.,"Instantanea continua de vivacidad; no incluye cierre entero, grafo movil ni convergencia de la actualizacion muestreada.","Costes, congestion, pagos, multiplicadores y potencial estan normalizados y son adimensionales.","COMPLETE: igualdad de diferencias unilaterales, Hessiano >=alpha_4 I y KKT necesarias y suficientes prueban potencial exacto, minimizador y VE unicos.",thesis/sections/appendices/06-sp4-proofs.tex;src/viu_mrob_tfm/sp4/theory.py;tests/test_sp4_theory_and_evidence.py; claim exacto C4A-SP4.,Si alpha_4=0 puede perderse unicidad; si el grafo cambia durante una desviacion deja de ser la instantanea probada.,C4A-SP4,thesis/sections/appendices/06-sp4-proofs.tex;src/viu_mrob_tfm/sp4/theory.py;tests/test_sp4_theory_and_evidence.py;legacy/results/sp4/SP4_DOCKING_GAME_CONFIRMATORY_v3/theory_audit.json,PASS,"El resultado es autocontenido, dimensionalmente coherente y posee claim y verificadores exactos; no forma parte de los 18 resultados del spine auditado.",formal_audit_thesis,THESIS-FR-0012-prop:sp4-potential,Potencial exacto y equilibrio variacional de E4,monograph,semantic-thesis.csv,PASS,PASS,eligible-for-manual-crosswalk-not-auto-promoted,identity
thesis/sections/mainmatter/06-results-and-analysis/sp4.tex,L173-L178,prop:sp4-pose-stability,proposicion,"M constante definida positiva; D, K_P y K_D definidas positivas; objetivo y contactos fijos; carta local de SE(2); realizacion no saturada; rama nominal r_W=0.","Servolazo mecanico planar local; no cubre cambio de contactos, saturacion persistente, muestreo ni estabilidad global.",La rama nominal conserva unidades generalizadas. La cota perturbada original mezcla m/s con rad/s y N con N m en normas euclideas sin escala.,PARTIAL: Lyapunov-LaSalle demuestra estabilidad asintotica local para r_W=0; la cota de Young perturbada no es invariante a la escala de coordenadas.,thesis/sections/appendices/06-sp4-proofs.tex; C4B-SP4; FSF-08 introduce ell_0 y S_q; FSF-07 cubre el Cargo nominal exacto en otra fuente.,Reescalar solo la coordenada angular cambia lambda_min(D+K_D) y ||r_W||_2 sin cambiar la fisica; la cota numerica original no es bien definida.,C4B-SP4,thesis/sections/appendices/06-sp4-proofs.tex;src/viu_mrob_tfm/sp4/theory.py;tests/test_sp4_theory_and_evidence.py;FSF-08,LIMITED,"La estabilidad nominal es valida, pero la rama perturbada requiere la metrica normalizada que ya incorpora FSF-08; no debe reutilizarse la cota original.",formal_audit_thesis,THESIS-FR-0013-prop:sp4-pose-stability,Disipacion y estabilidad local de la pose,existing-active-claim,semantic-thesis.csv,LIMITED,LIMITED,monograph-candidate-with-explicit-limitation,identity
thesis/sections/mainmatter/06-results-and-analysis/sp6.tex,L120-L123,thm:sp6-exact-potential,teorema,"Reserva binaria finita; capacidades aditivas no negativas; deficit, pesos, costes y lambda congelados; mejoras unilaterales estrictas. Para terminar en Nash hace falta camino maximal.","Juego logico de reparacion de una carga; no prueba reacoplamiento, contacto ni tiempo fisico.","Deficit, costes, utilidad y potencial normalizados y adimensionales; la cota cuenta cambios aceptados.","PARTIAL: identidad exacta, existencia de Nash y no repeticion en 2^n_R perfiles estan probadas; la conclusion terminal omite maximalidad.",thesis/sections/appendices/07-sp6-proofs.tex;src/viu_mrob_tfm/sp6/theory.py;tests/test_sp6_recovery.py; FSF-12 es la superposicion activa corregida.,Una sucesion con un solo cambio aceptado puede detenerse antes de Nash; el bound de no repeticion sigue siendo valido.,C6A-SP6,thesis/sections/appendices/07-sp6-proofs.tex;src/viu_mrob_tfm/sp6/theory.py;tests/test_sp6_recovery.py;legacy/results/processed/sp6/SP6_RECOVERY_CONFIRMATORY_v1/tables/theory_checks.csv,LIMITED,"El potencial y la cota de cambios son correctos, pero el perfil terminal solo es Nash para un camino maximal; FSF-12 ya contiene esa correccion.",formal_audit_thesis,THESIS-FR-0014-thm:sp6-exact-potential,Potencial exacto y terminacion,existing-active-claim,semantic-thesis.csv,LIMITED,LIMITED,monograph-candidate-with-explicit-limitation,identity
thesis/sections/mainmatter/06-results-and-analysis/sp6.tex,L138-L146,thm:sp6-feasible-nash,teorema,Reserva completa factible; capacidades aditivas no negativas; pesos positivos; deficit postfallo no trivial; kappa_i^6>0; lambda_6>kappa_max/delta_min. Positividad de costes y deficit no trivial no aparecen en el enunciado original.,Coalicion binaria para una carga y certificado aditivo congelado; no cubre varias cargas ni contactos fisicos.,"Deficit ponderado, costes, lambda y potencial son adimensionales.",PARTIAL_WITH_COUNTEREXAMPLE: ambas inclusiones se prueban si pesos y costes son estrictamente positivos y delta_min esta definido; el teorema original no declara esas premisas.,thesis/sections/appendices/07-sp6-proofs.tex; C6B-SP6; FSF-13 incorpora positividad y el caso postfallo no trivial.,"Demanda 1, capacidades [1,0.2] y costes [1,0]: el perfil [1,1] es Nash pero no minimo por inclusion. Si el deficit inicial es cero, delta_min es minimo de un conjunto vacio.",C6B-SP6,thesis/sections/appendices/07-sp6-proofs.tex;src/viu_mrob_tfm/sp6/theory.py;tests/test_sp6_recovery.py;legacy/results/processed/sp6/SP6_RECOVERY_CONFIRMATORY_v1/tables/theory_checks.csv,LIMITED,"La equivalencia es recuperable y esta probada bajo costes positivos, pero es falsa bajo los supuestos escritos; FSF-13 es la version activa corregida.",formal_audit_thesis,THESIS-FR-0015-thm:sp6-feasible-nash,Caracterizacion exacta de los Nash,existing-active-claim,semantic-thesis.csv,LIMITED,LIMITED,monograph-candidate-with-explicit-limitation,identity
thesis/sections/mainmatter/06-results-and-analysis/sp6.tex,L157-L160,prop:sp6-unbounded-poa,proposicion,"Un recurso aditivo; tres robots; capacidades 1, 1/2, 1/2; costes M,1,1 con M>2; lambda_6=5M/2; mismo oraculo de coste factible.",Resultado existencial de peor caso sobre familias; no afirma ineficiencia tipica ni de la trayectoria observada.,Costes y su cociente son adimensionales.,COMPLETE: se verifican unilateralmente dos Nash de costes M y 2 y el cociente M/2 diverge.,thesis/sections/appendices/07-sp6-proofs.tex; C6C-SP6; FSF-14 es el resultado activo equivalente.,No se encontro contraejemplo; la construccion satisface incluso lambda>kappa_max/delta_min y mantiene optimo positivo.,C6C-SP6,thesis/sections/appendices/07-sp6-proofs.tex;src/viu_mrob_tfm/sp6/theory.py;tests/test_sp6_recovery.py,DUPLICATE,"La construccion es valida, pero ya esta retenida como FSF-14 y no debe contarse como una segunda contribucion formal.",formal_audit_thesis,THESIS-FR-0016-prop:sp6-unbounded-poa,Ineficiencia no acotada del peor Nash,existing-active-claim,semantic-thesis.csv,DUPLICATE,DUPLICATE,retain-canonical-result-only,identity
thesis/sections/mainmatter/06-results-and-analysis/sp6.tex,L172-L182,cor:sp6-time-bound,corolario,Deteccion acotada; proceso maximal; trayectorias rectas libres; velocidades inferiores positivas; viaje paralelo; asentamiento acotado. La frase 'entre mejoras aceptadas' no acota deteccion-a-primer cambio ni certificacion terminal.,"Contabilidad temporal condicionada de reparacion; no incorpora giro, obstaculos, contacto ni seguridad durante el arribo.",Segundos = segundos + conteo por segundos + metros/(metros/segundo) + segundos; dimensionalmente consistente.,"PARTIAL: suma de tiempos y bound de movimientos son validos, pero la hipotesis temporal no cubre todas las ventanas y falta una ventana terminal.",thm:sp6-exact-potential; thm:sp6-feasible-nash; thesis/sections/appendices/07-sp6-proofs.tex; C6E-SP6 y FSF-15 usan 2^n_R ventanas agregadas.,Un perfil inicial Nash puede esperar arbitrariamente antes de certificarse sin violar una cota solo 'entre mejoras aceptadas'; con cero cambios el termino estrategico original no lo cubre.,C6E-SP6,thesis/sections/appendices/07-sp6-proofs.tex;src/viu_mrob_tfm/sp6/theory.py;tests/test_sp6_recovery.py;formal-spine-rereview.csv:RR-P1-SP6-TIME-WINDOWS,LIMITED,"La expresion es una identidad condicional incompleta, no una cota bajo justicia sola; FSF-15 corrige la premisa y el factor de ventanas.",formal_audit_thesis,THESIS-FR-0017-cor:sp6-time-bound,Cota temporal de reparacion,existing-active-claim,semantic-thesis.csv,LIMITED,LIMITED,monograph-candidate-with-explicit-limitation,identity
thesis/sections/mainmatter/06-results-and-analysis/sp7.tex,L107-L110,thm:sp7-exact-potential,teorema,"Catalogos de rutas finitos y no vacios; costes base congelados; recursos no ponderados; lambda_7>0; perfil vecino coherente en cada actualizacion; para acabar en Nash, camino maximal.","Juego estrategico discreto de rutas; excluye copias obsoletas, reserva temporal, colision continua y mecanica.","Coste base, penalizacion, utilidad y potencial adimensionales; el bound cuenta cambios aceptados.","PARTIAL: identidad exacta, existencia de Nash y no repeticion de perfiles estan probadas; el original omite maximalidad al afirmar destino Nash.",thesis/sections/appendices/08-sp7-proofs.tex;src/viu_mrob_tfm/sp7/theory.py;tests/test_sp7_traffic.py; C7A-SP7; FSF-16 es la superposicion activa corregida.,Un prefijo estricto puede truncarse en un perfil no Nash; compartir varios recursos se cuenta deliberadamente una vez por recurso y no rompe la identidad.,C7A-SP7,thesis/sections/appendices/08-sp7-proofs.tex;src/viu_mrob_tfm/sp7/theory.py;tests/test_sp7_traffic.py;legacy/results/processed/sp7/SP7_TRAFFIC_CONFIRMATORY_v1/tables/theory_checks.csv,LIMITED,El teorema es correcto tras insertar 'camino maximal'; esa precision ya aparece en FSF-16 y no debe perderse al reutilizar la fuente original.,formal_audit_thesis,THESIS-FR-0018-thm:sp7-exact-potential,Potencial exacto y propiedad de mejora finita,existing-active-claim,semantic-thesis.csv,LIMITED,LIMITED,monograph-candidate-with-explicit-limitation,identity
thesis/sections/mainmatter/06-results-and-analysis/sp7.tex,L122-L125,prop:sp7-conflict-free,proposicion,"Todo perfil con P_7>0 admite una desviacion unilateral reductora de conflicto, codificada por theta_7<infinito; lambda_7>theta_7; catalogos y costes congelados.","Condicion suficiente sobre Nash del catalogo discreto; no garantiza accesibilidad en pasillos, completitud MAPF ni seguridad continua.","B_7, lambda_7, theta_7 y utilidad son adimensionales; Delta P es un conteo.",COMPLETE: la definicion de theta proporciona una desviacion cuya ganancia lambda Delta P-Delta B es estrictamente positiva.,thm:sp7-exact-potential solo para transferir Delta Phi=Delta U; thesis/sections/appendices/08-sp7-proofs.tex; C7B-SP7; FSF-17 combina esta frontera con inanicion.,"Si un perfil conflictivo no admite reduccion unilateral, theta_7=infinito y puede existir Nash conflictivo; la proposicion excluye exactamente ese caso.",C7B-SP7,thesis/sections/appendices/08-sp7-proofs.tex;src/viu_mrob_tfm/sp7/theory.py;tests/test_sp7_traffic.py;legacy/results/processed/sp7/SP7_TRAFFIC_CONFIRMATORY_v1/tables/theory_checks.csv,DUPLICATE,"La condicion y su prueba son correctas, pero ya forman la mitad de FSF-17; conservar una sola formulacion canonica.",formal_audit_thesis,THESIS-FR-0019-prop:sp7-conflict-free,Nash sin conflictos bajo accesibilidad,existing-active-claim,semantic-thesis.csv,DUPLICATE,DUPLICATE,retain-canonical-result-only,identity
thesis/sections/mainmatter/06-results-and-analysis/sp7.tex,L180-L186,prop:sp7-no-starvation,proposicion,Conjunto finito y fijo de solicitantes persistentes; propietario libera en tiempo finito uniformemente acotado; tras cruzar abandona la competencia; arbitraje lexicografico total y vistas coherentes.,"Concesion para una sola zona discreta; no implica atravesarla, completitud entre varias zonas, horizonte suficiente ni seguridad fisica.",w_i y pasos son conteos discretos; P_i e i solo ordenan prioridades; no se mezclan unidades fisicas.,"COMPLETE: cada liberacion retira un competidor y, por finitud, cualquier solicitante persistente queda como maximo en una liberacion finita.",Algoritmo sp7-reserva; thesis/sections/appendices/08-sp7-proofs.tex; FSF-17 incluye este resultado. No existe claim-ID exacto de no inanicion en docs/04.,"Si un propietario no libera o reingresa indefinidamente, puede monopolizar la zona; ambas situaciones estan excluidas y muestran que la garantia es condicional.",NONE_IN_DOCS_04,thesis/sections/appendices/08-sp7-proofs.tex;src/viu_mrob_tfm/sp7/theory.py;tests/test_sp7_traffic.py;FSF-17,DUPLICATE,La proposicion es valida para una zona bajo sus premisas fuertes y ya esta incluida en FSF-17; falta un claim-ID exacto separado.,formal_audit_thesis,THESIS-FR-0020-prop:sp7-no-starvation,Ausencia condicional de inanicion en una zona,existing-active-result,semantic-thesis.csv,DUPLICATE,DUPLICATE,retain-canonical-result-only,identity
thesis/sections/mainmatter/06-results-and-analysis/sp8.tex,L108-L111,prop:sp8-partition-limit,proposicion,"Algoritmo determinista con historiales intracomponente; interacciones remotas no observadas. Falta exigir que la familia contenga dos instancias localmente indistinguibles con proyecciones de optimos globales disjuntas y, para deteccion, predicados remotos distintos.","Problema informacional bajo particion permanente; no cubre algoritmos aleatorios, informacion lateral ni familias conocidas restringidas.",Argumento logico sin unidades fisicas.,"INVALID_QUANTIFIERS: la construccion del anexo prueba imposibilidad para un par adversarial concreto, no para toda familia que meramente contenga alguna interaccion remota.",thesis/sections/appendices/09-sp8-proofs.tex; C8A-SP8; FSF-18 es un reemplazo semantico con cuantificadores correctos.,Una familia singleton con interaccion remota conocida admite una regla determinista hard-coded globalmente optima; tambien puede haber familias cuyos optimos comparten la misma proyeccion local.,C8A-SP8,thesis/sections/appendices/09-sp8-proofs.tex;tests/test_sp8_network.py;pre-thesis/sections/thesis-results.tex:prop:pre-cross-partition-limit;formal-spine-rereview.csv:RR-P1-PARTITION-QUANTIFIERS,FAIL,"La premisa original no implica indistinguibilidad adversarial; solo el reemplazo FSF-18, con dos instancias y optimos incompatibles, sostiene la imposibilidad.",formal_audit_thesis,THESIS-FR-0021-prop:sp8-partition-limit,Limite informativo bajo particion permanente,archive-only,semantic-thesis.csv,FAIL,FAIL,reject-as-formal-support,identity
