t,robot,x,y,theta,policy
38.0,Pioneer_06,-0.6088,-1.0866,0.8944,smith_qr_integrated
38.0,Pioneer_07,-0.7992,-1.7759,0.9563,smith_qr_integrated
38.0,Pioneer_08,-0.4117,-2.4154,0.9927,smith_qr_integrated
38.0,Pioneer_09,0.4014,-2.9387,1.0067,smith_qr_integrated
38.0,Pioneer_10,1.4621,-3.2422,1.0136,smith_qr_integrated
38.0,Pioneer_11,2.4975,-3.3112,1.0357,smith_qr_integrated
38.0,Pioneer_12,3.3315,-3.1579,1.0908,smith_qr_integrated
38.0,Pioneer_13,3.9769,-2.9013,1.1715,smith_qr_integrated
38.0,Pioneer_14,4.1515,-2.6735,1.3134,smith_qr_integrated
38.0,Pioneer_15,3.918,-2.5554,1.4943,smith_qr_integrated
38.0,Pioneer_16,3.5236,-2.6757,1.6949,smith_qr_integrated
38.0,Pioneer_17,3.2765,-3.0282,1.8891,smith_qr_integrated
38.0,Pioneer_18,3.3373,-3.5083,2.0548,smith_qr_integrated
38.0,Pioneer_19,3.7877,-4.0847,2.1808,smith_qr_integrated
38.0,Pioneer_20,4.6258,-4.6073,2.2646,smith_qr_integrated
38.0,Pioneer_21,5.8905,-5.0293,2.3091,smith_qr_integrated
38.0,Pioneer_22,7.2967,-5.3125,2.3223,smith_qr_integrated
38.0,Pioneer_23,8.6702,-5.395,2.3191,smith_qr_integrated
38.0,Pioneer_24,9.9584,-5.3085,2.3188,smith_qr_integrated
38.5,Pioneer_01,3.5225,-0.4202,0.51,smith_qr_integrated
38.5,Pioneer_02,3.0328,-0.093,0.5701,smith_qr_integrated
38.5,Pioneer_03,2.1988,0.1299,0.6441,smith_qr_integrated
38.5,Pioneer_04,1.1103,0.0696,0.7278,smith_qr_integrated
38.5,Pioneer_05,0.1201,-0.3484,0.8145,smith_qr_integrated
38.5,Pioneer_06,-0.5419,-0.8774,0.8944,smith_qr_integrated
38.5,Pioneer_07,-0.685,-1.607,0.9563,smith_qr_integrated
38.5,Pioneer_08,-0.3295,-2.304,0.9927,smith_qr_integrated
38.5,Pioneer_09,0.4716,-2.7948,1.0067,smith_qr_integrated
38.5,Pioneer_10,1.5353,-3.1531,1.0136,smith_qr_integrated
38.5,Pioneer_11,2.5733,-3.1764,1.0357,smith_qr_integrated
38.5,Pioneer_12,3.3705,-3.0516,1.0908,smith_qr_integrated
38.5,Pioneer_13,4.0406,-2.7545,1.1715,smith_qr_integrated
38.5,Pioneer_14,4.1193,-2.5375,1.3134,smith_qr_integrated
38.5,Pioneer_15,3.9225,-2.4261,1.4943,smith_qr_integrated
38.5,Pioneer_16,3.5601,-2.4872,1.6949,smith_qr_integrated
38.5,Pioneer_17,3.2431,-2.8368,1.8891,smith_qr_integrated
38.5,Pioneer_18,3.2662,-3.3461,2.0548,smith_qr_integrated
38.5,Pioneer_19,3.669,-3.9295,2.1808,smith_qr_integrated
38.5,Pioneer_20,4.5398,-4.5001,2.2646,smith_qr_integrated
38.5,Pioneer_21,5.7084,-4.9374,2.3091,smith_qr_integrated
38.5,Pioneer_22,7.1303,-5.19,2.3223,smith_qr_integrated
38.5,Pioneer_23,8.6045,-5.3269,2.3191,smith_qr_integrated
38.5,Pioneer_24,9.8178,-5.2331,2.3188,smith_qr_integrated
39.0,Pioneer_01,3.7527,-0.3184,0.51,smith_qr_integrated
39.0,Pioneer_02,3.2674,0.0665,0.5701,smith_qr_integrated
39.0,Pioneer_03,2.3663,0.2544,0.6441,smith_qr_integrated
39.0,Pioneer_04,1.2549,0.1651,0.7278,smith_qr_integrated
39.0,Pioneer_05,0.2696,-0.1476,0.8145,smith_qr_integrated
39.0,Pioneer_06,-0.3779,-0.7434,0.8944,smith_qr_integrated
39.0,Pioneer_07,-0.5818,-1.5283,0.9563,smith_qr_integrated
39.0,Pioneer_08,-0.1864,-2.1575,0.9927,smith_qr_integrated
39.0,Pioneer_09,0.4952,-2.6965,1.0067,smith_qr_integrated
39.0,Pioneer_10,1.5543,-2.9985,1.0136,smith_qr_integrated
39.0,Pioneer_11,2.6191,-3.0581,1.0357,smith_qr_integrated
39.0,Pioneer_12,3.4817,-2.8922,1.0908,smith_qr_integrated
39.0,Pioneer_13,4.0758,-2.6322,1.1715,smith_qr_integrated
39.0,Pioneer_14,4.1922,-2.3399,1.3134,smith_qr_integrated
39.0,Pioneer_15,3.8808,-2.2891,1.4943,smith_qr_integrated
39.0,Pioneer_16,3.5101,-2.361,1.6949,smith_qr_integrated
39.0,Pioneer_17,3.1943,-2.6689,1.8891,smith_qr_integrated
39.0,Pioneer_18,3.1962,-3.2072,2.0548,smith_qr_integrated
39.0,Pioneer_19,3.5927,-3.781,2.1808,smith_qr_integrated
39.0,Pioneer_20,4.4397,-4.3091,2.2646,smith_qr_integrated
39.0,Pioneer_21,5.6153,-4.797,2.3091,smith_qr_integrated
39.0,Pioneer_22,7.0817,-5.0834,2.3223,smith_qr_integrated
39.0,Pioneer_23,8.4848,-5.1884,2.3191,smith_qr_integrated
39.0,Pioneer_24,9.7458,-5.1144,2.3188,smith_qr_integrated
39.5,Pioneer_01,4.016,-0.1752,0.51,smith_qr_integrated
39.5,Pioneer_02,3.4822,0.2223,0.5701,smith_qr_integrated
39.5,Pioneer_03,2.5915,0.4632,0.6441,smith_qr_integrated
39.5,Pioneer_04,1.4158,0.3444,0.7278,smith_qr_integrated
39.5,Pioneer_05,0.3869,-0.0447,0.8145,smith_qr_integrated
39.5,Pioneer_06,-0.2923,-0.5809,0.8944,smith_qr_integrated
39.5,Pioneer_07,-0.4945,-1.3315,0.9563,smith_qr_integrated
39.5,Pioneer_08,-0.1731,-2.0511,0.9927,smith_qr_integrated
39.5,Pioneer_09,0.6217,-2.5615,1.0067,smith_qr_integrated
39.5,Pioneer_10,1.6893,-2.8638,1.0136,smith_qr_integrated
39.5,Pioneer_11,2.6602,-2.9389,1.0357,smith_qr_integrated
39.5,Pioneer_12,3.5348,-2.7646,1.0908,smith_qr_integrated
39.5,Pioneer_13,4.1547,-2.4866,1.1715,smith_qr_integrated
39.5,Pioneer_14,4.185,-2.2274,1.3134,smith_qr_integrated
39.5,Pioneer_15,3.9231,-2.1294,1.4943,smith_qr_integrated
39.5,Pioneer_16,3.5082,-2.2221,1.6949,smith_qr_integrated
39.5,Pioneer_17,3.1876,-2.5398,1.8891,smith_qr_integrated
39.5,Pioneer_18,3.1065,-3.0561,2.0548,smith_qr_integrated
39.5,Pioneer_19,3.5144,-3.6206,2.1808,smith_qr_integrated
39.5,Pioneer_20,4.3244,-4.243,2.2646,smith_qr_integrated
39.5,Pioneer_21,5.5358,-4.6658,2.3091,smith_qr_integrated
39.5,Pioneer_22,6.9322,-4.957,2.3223,smith_qr_integrated
39.5,Pioneer_23,8.3237,-5.0417,2.3191,smith_qr_integrated
39.5,Pioneer_24,9.6078,-4.9855,2.3188,smith_qr_integrated
40.0,Pioneer_01,4.2133,-0.0721,0.51,smith_qr_integrated
40.0,Pioneer_02,3.7193,0.3534,0.5701,smith_qr_integrated
40.0,Pioneer_03,2.7155,0.5626,0.6441,smith_qr_integrated
40.0,Pioneer_04,1.6126,0.4582,0.7278,smith_qr_integrated
40.0,Pioneer_05,0.559,0.12,0.8145,smith_qr_integrated
40.0,Pioneer_06,-0.2029,-0.4617,0.8944,smith_qr_integrated
40.0,Pioneer_07,-0.4068,-1.2013,0.9563,smith_qr_integrated
40.0,Pioneer_08,-0.0498,-1.941,0.9927,smith_qr_integrated
40.0,Pioneer_09,0.657,-2.4167,1.0067,smith_qr_integrated
40.0,Pioneer_10,1.7813,-2.7793,1.0136,smith_qr_integrated
40.0,Pioneer_11,2.8061,-2.8485,1.0357,smith_qr_integrated
40.0,Pioneer_12,3.6068,-2.6445,1.0908,smith_qr_integrated
40.0,Pioneer_13,4.2059,-2.3559,1.1715,smith_qr_integrated
40.0,Pioneer_14,4.2535,-2.1018,1.3134,smith_qr_integrated
40.0,Pioneer_15,3.8864,-1.9623,1.4943,smith_qr_integrated
40.0,Pioneer_16,3.4416,-2.0832,1.6949,smith_qr_integrated
40.0,Pioneer_17,3.0945,-2.3594,1.8891,smith_qr_integrated
40.0,Pioneer_18,3.0258,-2.9368,2.0548,smith_qr_integrated
40.0,Pioneer_19,3.3608,-3.5564,2.1808,smith_qr_integrated
40.0,Pioneer_20,4.215,-4.1391,2.2646,smith_qr_integrated
40.0,Pioneer_21,5.4107,-4.56,2.3091,smith_qr_integrated
40.0,Pioneer_22,6.8426,-4.8257,2.3223,smith_qr_integrated
40.0,Pioneer_23,8.2532,-4.948,2.3191,smith_qr_integrated
40.0,Pioneer_24,9.4641,-4.8452,2.3188,smith_qr_integrated
40.5,Pioneer_01,4.4778,0.0926,0.51,smith_qr_integrated
40.5,Pioneer_02,3.9057,0.5084,0.5701,smith_qr_integrated
40.5,Pioneer_03,2.9491,0.711,0.6441,smith_qr_integrated
40.5,Pioneer_04,1.7596,0.6839,0.7278,smith_qr_integrated
40.5,Pioneer_05,0.6849,0.2707,0.8145,smith_qr_integrated
40.5,Pioneer_06,-0.0421,-0.2814,0.8944,smith_qr_integrated
40.5,Pioneer_07,-0.3493,-1.0704,0.9563,smith_qr_integrated
40.5,Pioneer_08,0.0368,-1.7979,0.9927,smith_qr_integrated
40.5,Pioneer_09,0.7963,-2.3531,1.0067,smith_qr_integrated
40.5,Pioneer_10,1.7759,-2.6612,1.0136,smith_qr_integrated
40.5,Pioneer_11,2.8158,-2.6659,1.0357,smith_qr_integrated
40.5,Pioneer_12,3.6836,-2.5035,1.0908,smith_qr_integrated
40.5,Pioneer_13,4.2795,-2.1996,1.1715,smith_qr_integrated
40.5,Pioneer_14,4.2866,-1.9116,1.3134,smith_qr_integrated
40.5,Pioneer_15,3.9678,-1.9071,1.4943,smith_qr_integrated
40.5,Pioneer_16,3.4671,-1.9802,1.6949,smith_qr_integrated
40.5,Pioneer_17,2.9955,-2.275,1.8891,smith_qr_integrated
40.5,Pioneer_18,2.9361,-2.8384,2.0548,smith_qr_integrated
40.5,Pioneer_19,3.3267,-3.4097,2.1808,smith_qr_integrated
40.5,Pioneer_20,4.074,-4.0108,2.2646,smith_qr_integrated
40.5,Pioneer_21,5.2593,-4.4931,2.3091,smith_qr_integrated
40.5,Pioneer_22,6.7223,-4.7457,2.3223,smith_qr_integrated
40.5,Pioneer_23,8.1063,-4.8137,2.3191,smith_qr_integrated
40.5,Pioneer_24,9.3915,-4.6894,2.3188,smith_qr_integrated
41.0,Pioneer_01,4.709,0.2242,0.51,smith_qr_integrated
41.0,Pioneer_02,4.149,0.6385,0.5701,smith_qr_integrated
41.0,Pioneer_03,3.1334,0.8291,0.6441,smith_qr_integrated
41.0,Pioneer_04,1.9095,0.795,0.7278,smith_qr_integrated
41.0,Pioneer_05,0.7864,0.4337,0.8145,smith_qr_integrated
41.0,Pioneer_06,0.0292,-0.1552,0.8944,smith_qr_integrated
41.0,Pioneer_07,-0.1829,-0.8893,0.9563,smith_qr_integrated
41.0,Pioneer_08,0.1092,-1.6867,0.9927,smith_qr_integrated
41.0,Pioneer_09,0.898,-2.2338,1.0067,smith_qr_integrated
41.0,Pioneer_10,1.8663,-2.5136,1.0136,smith_qr_integrated
41.0,Pioneer_11,2.9044,-2.5816,1.0357,smith_qr_integrated
41.0,Pioneer_12,3.7396,-2.3478,1.0908,smith_qr_integrated
41.0,Pioneer_13,4.3533,-2.0693,1.1715,smith_qr_integrated
41.0,Pioneer_14,4.2915,-1.8396,1.3134,smith_qr_integrated
41.0,Pioneer_15,4.0013,-1.7218,1.4943,smith_qr_integrated
41.0,Pioneer_16,3.4611,-1.7923,1.6949,smith_qr_integrated
41.0,Pioneer_17,3.0011,-2.1402,1.8891,smith_qr_integrated
41.0,Pioneer_18,2.9316,-2.6005,2.0548,smith_qr_integrated
41.0,Pioneer_19,3.1826,-3.2209,2.1808,smith_qr_integrated
41.0,Pioneer_20,4.0428,-3.8616,2.2646,smith_qr_integrated
41.0,Pioneer_21,5.2127,-4.3366,2.3091,smith_qr_integrated
41.0,Pioneer_22,6.5891,-4.6319,2.3223,smith_qr_integrated
41.0,Pioneer_23,7.9742,-4.6601,2.3191,smith_qr_integrated
41.0,Pioneer_24,9.2314,-4.6327,2.3188,smith_qr_integrated
41.5,Pioneer_01,4.9765,0.3589,0.51,smith_qr_integrated
41.5,Pioneer_02,4.4079,0.7867,0.5701,smith_qr_integrated
41.5,Pioneer_03,3.334,1.0026,0.6441,smith_qr_integrated
41.5,Pioneer_04,2.1214,0.9938,0.7278,smith_qr_integrated
41.5,Pioneer_05,0.9825,0.5433,0.8145,smith_qr_integrated
41.5,Pioneer_06,0.1733,-0.0407,0.8944,smith_qr_integrated
41.5,Pioneer_07,-0.1172,-0.8051,0.9563,smith_qr_integrated
41.5,Pioneer_08,0.1677,-1.5285,0.9927,smith_qr_integrated
41.5,Pioneer_09,0.9268,-2.1279,1.0067,smith_qr_integrated
41.5,Pioneer_10,1.9555,-2.4079,1.0136,smith_qr_integrated
41.5,Pioneer_11,3.0363,-2.4542,1.0357,smith_qr_integrated
41.5,Pioneer_12,3.7834,-2.2331,1.0908,smith_qr_integrated
41.5,Pioneer_13,4.3608,-1.9805,1.1715,smith_qr_integrated
41.5,Pioneer_14,4.3889,-1.6639,1.3134,smith_qr_integrated
41.5,Pioneer_15,3.9225,-1.5483,1.4943,smith_qr_integrated
41.5,Pioneer_16,3.3971,-1.6886,1.6949,smith_qr_integrated
41.5,Pioneer_17,2.9371,-1.9767,1.8891,smith_qr_integrated
41.5,Pioneer_18,2.8099,-2.5246,2.0548,smith_qr_integrated
41.5,Pioneer_19,3.0778,-3.1052,2.1808,smith_qr_integrated
41.5,Pioneer_20,3.8712,-3.7482,2.2646,smith_qr_integrated
41.5,Pioneer_21,5.0633,-4.15,2.3091,smith_qr_integrated
41.5,Pioneer_22,6.5086,-4.5195,2.3223,smith_qr_integrated
41.5,Pioneer_23,7.9034,-4.5463,2.3191,smith_qr_integrated
41.5,Pioneer_24,9.122,-4.4193,2.3188,smith_qr_integrated
42.0,Pioneer_01,5.2046,0.5079,0.51,smith_qr_integrated
42.0,Pioneer_02,4.5897,0.9224,0.5701,smith_qr_integrated
42.0,Pioneer_03,3.5435,1.1702,0.6441,smith_qr_integrated
42.0,Pioneer_04,2.2582,1.0801,0.7278,smith_qr_integrated
42.0,Pioneer_05,1.0886,0.7496,0.8145,smith_qr_integrated
42.0,Pioneer_06,0.2812,0.088,0.8944,smith_qr_integrated
42.0,Pioneer_07,0.0243,-0.6636,0.9563,smith_qr_integrated
42.0,Pioneer_08,0.3136,-1.3877,0.9927,smith_qr_integrated
42.0,Pioneer_09,1.0452,-1.9797,1.0067,smith_qr_integrated
42.0,Pioneer_10,2.0676,-2.2867,1.0136,smith_qr_integrated
42.0,Pioneer_11,3.0615,-2.3653,1.0357,smith_qr_integrated
42.0,Pioneer_12,3.8923,-2.1294,1.0908,smith_qr_integrated
42.0,Pioneer_13,4.3867,-1.8245,1.1715,smith_qr_integrated
42.0,Pioneer_14,4.3537,-1.5385,1.3134,smith_qr_integrated
42.0,Pioneer_15,3.9895,-1.3888,1.4943,smith_qr_integrated
42.0,Pioneer_16,3.4228,-1.4738,1.6949,smith_qr_integrated
42.0,Pioneer_17,2.8981,-1.8473,1.8891,smith_qr_integrated
42.0,Pioneer_18,2.7246,-2.3309,2.0548,smith_qr_integrated
42.0,Pioneer_19,3.0637,-2.9708,2.1808,smith_qr_integrated
42.0,Pioneer_20,3.7555,-3.6268,2.2646,smith_qr_integrated
42.0,Pioneer_21,4.9819,-4.0698,2.3091,smith_qr_integrated
42.0,Pioneer_22,6.3773,-4.3944,2.3223,smith_qr_integrated
42.0,Pioneer_23,7.8117,-4.4113,2.3191,smith_qr_integrated
42.0,Pioneer_24,8.9863,-4.3773,2.3188,smith_qr_integrated
42.5,Pioneer_01,5.1944,0.4661,0.51,smith_qr_integrated
42.5,Pioneer_02,4.7943,1.1085,0.5701,smith_qr_integrated
42.5,Pioneer_03,3.6888,1.3042,0.6441,smith_qr_integrated
42.5,Pioneer_04,2.4356,1.2411,0.7278,smith_qr_integrated
42.5,Pioneer_05,1.2012,0.8794,0.8145,smith_qr_integrated
42.5,Pioneer_06,0.395,0.2544,0.8944,smith_qr_integrated
42.5,Pioneer_07,0.0609,-0.5388,0.9563,smith_qr_integrated
42.5,Pioneer_08,0.3298,-1.3306,0.9927,smith_qr_integrated
42.5,Pioneer_09,1.089,-1.8674,1.0067,smith_qr_integrated
42.5,Pioneer_10,2.1656,-2.2201,1.0136,smith_qr_integrated
42.5,Pioneer_11,3.1091,-2.2521,1.0357,smith_qr_integrated
42.5,Pioneer_12,3.8801,-2.0173,1.0908,smith_qr_integrated
42.5,Pioneer_13,4.4979,-1.6518,1.1715,smith_qr_integrated
42.5,Pioneer_14,4.4694,-1.3531,1.3134,smith_qr_integrated
42.5,Pioneer_15,3.9461,-1.241,1.4943,smith_qr_integrated
42.5,Pioneer_16,3.3738,-1.2857,1.6949,smith_qr_integrated
42.5,Pioneer_17,2.8573,-1.6621,1.8891,smith_qr_integrated
42.5,Pioneer_18,2.6867,-2.191,2.0548,smith_qr_integrated
42.5,Pioneer_19,2.8634,-2.8785,2.1808,smith_qr_integrated
42.5,Pioneer_20,3.7374,-3.5058,2.2646,smith_qr_integrated
42.5,Pioneer_21,4.8731,-3.9809,2.3091,smith_qr_integrated
42.5,Pioneer_22,6.2328,-4.2389,2.3223,smith_qr_integrated
42.5,Pioneer_23,7.6514,-4.2539,2.3191,smith_qr_integrated
42.5,Pioneer_24,8.9143,-4.2067,2.3188,smith_qr_integrated
43.0,Pioneer_01,5.2276,0.4873,0.51,smith_qr_integrated
43.0,Pioneer_02,4.8592,1.0905,0.5701,smith_qr_integrated
43.0,Pioneer_03,3.8765,1.4418,0.6441,smith_qr_integrated
43.0,Pioneer_04,2.5713,1.3835,0.7278,smith_qr_integrated
43.0,Pioneer_05,1.3986,1.0256,0.8145,smith_qr_integrated
43.0,Pioneer_06,0.5108,0.4015,0.8944,smith_qr_integrated
43.0,Pioneer_07,0.1756,-0.4078,0.9563,smith_qr_integrated
43.0,Pioneer_08,0.4398,-1.1263,0.9927,smith_qr_integrated
43.0,Pioneer_09,1.2034,-1.6996,1.0067,smith_qr_integrated
43.0,Pioneer_10,2.1953,-2.0943,1.0136,smith_qr_integrated
43.0,Pioneer_11,3.2206,-2.1353,1.0357,smith_qr_integrated
43.0,Pioneer_12,3.9867,-1.8832,1.0908,smith_qr_integrated
43.0,Pioneer_13,4.5406,-1.5544,1.1715,smith_qr_integrated
43.0,Pioneer_14,4.4615,-1.275,1.3134,smith_qr_integrated
43.0,Pioneer_15,3.9984,-1.0909,1.4943,smith_qr_integrated
43.0,Pioneer_16,3.3515,-1.1897,1.6949,smith_qr_integrated
43.0,Pioneer_17,2.79,-1.5183,1.8891,smith_qr_integrated
43.0,Pioneer_18,2.6077,-2.0872,2.0548,smith_qr_integrated
43.0,Pioneer_19,2.8262,-2.6839,2.1808,smith_qr_integrated
43.0,Pioneer_20,3.5942,-3.3426,2.2646,smith_qr_integrated
43.0,Pioneer_21,4.7729,-3.8287,2.3091,smith_qr_integrated
43.0,Pioneer_22,6.159,-4.1597,2.3223,smith_qr_integrated
43.0,Pioneer_23,7.5645,-4.1877,2.3191,smith_qr_integrated
43.0,Pioneer_24,8.7658,-4.1238,2.3188,smith_qr_integrated
43.5,Pioneer_01,5.1936,0.4985,0.51,smith_qr_integrated
43.5,Pioneer_02,4.9248,1.1342,0.5701,smith_qr_integrated
43.5,Pioneer_03,4.0857,1.5946,0.6441,smith_qr_integrated
43.5,Pioneer_04,2.7736,1.5619,0.7278,smith_qr_integrated
43.5,Pioneer_05,1.4904,1.1906,0.8145,smith_qr_integrated
43.5,Pioneer_06,0.6211,0.5278,0.8944,smith_qr_integrated
43.5,Pioneer_07,0.2784,-0.2844,0.9563,smith_qr_integrated
43.5,Pioneer_08,0.5262,-1.0047,0.9927,smith_qr_integrated
43.5,Pioneer_09,1.2364,-1.6242,1.0067,smith_qr_integrated
43.5,Pioneer_10,2.2168,-1.9213,1.0136,smith_qr_integrated
43.5,Pioneer_11,3.2567,-1.9863,1.0357,smith_qr_integrated
43.5,Pioneer_12,4.061,-1.78,1.0908,smith_qr_integrated
43.5,Pioneer_13,4.6117,-1.4079,1.1715,smith_qr_integrated
43.5,Pioneer_14,4.4934,-1.1323,1.3134,smith_qr_integrated
43.5,Pioneer_15,3.9743,-0.9356,1.4943,smith_qr_integrated
43.5,Pioneer_16,3.349,-0.9907,1.6949,smith_qr_integrated
43.5,Pioneer_17,2.7389,-1.3461,1.8891,smith_qr_integrated
43.5,Pioneer_18,2.5177,-1.9106,2.0548,smith_qr_integrated
43.5,Pioneer_19,2.7664,-2.6203,2.1808,smith_qr_integrated
43.5,Pioneer_20,3.5079,-3.2149,2.2646,smith_qr_integrated
43.5,Pioneer_21,4.638,-3.7077,2.3091,smith_qr_integrated
43.5,Pioneer_22,6.0382,-3.9838,2.3223,smith_qr_integrated
43.5,Pioneer_23,7.459,-4.0815,2.3191,smith_qr_integrated
43.5,Pioneer_24,8.6469,-3.9854,2.3188,smith_qr_integrated
44.0,Pioneer_01,5.2303,0.5296,0.51,smith_qr_integrated
44.0,Pioneer_02,4.872,1.1035,0.5701,smith_qr_integrated
44.0,Pioneer_03,4.0929,1.6209,0.6441,smith_qr_integrated
44.0,Pioneer_04,2.9713,1.6866,0.7278,smith_qr_integrated
44.0,Pioneer_05,1.6281,1.3195,0.8145,smith_qr_integrated
44.0,Pioneer_06,0.7123,0.6169,0.8944,smith_qr_integrated
44.0,Pioneer_07,0.3517,-0.1539,0.9563,smith_qr_integrated
44.0,Pioneer_08,0.6285,-0.8998,0.9927,smith_qr_integrated
44.0,Pioneer_09,1.3031,-1.5052,1.0067,smith_qr_integrated
44.0,Pioneer_10,2.3197,-1.8053,1.0136,smith_qr_integrated
44.0,Pioneer_11,3.3485,-1.82,1.0357,smith_qr_integrated
44.0,Pioneer_12,4.1293,-1.6572,1.0908,smith_qr_integrated
44.0,Pioneer_13,4.6235,-1.27,1.1715,smith_qr_integrated
44.0,Pioneer_14,4.5411,-0.9799,1.3134,smith_qr_integrated
44.0,Pioneer_15,4.0018,-0.7609,1.4943,smith_qr_integrated
44.0,Pioneer_16,3.2615,-0.9156,1.6949,smith_qr_integrated
44.0,Pioneer_17,2.7331,-1.1721,1.8891,smith_qr_integrated
44.0,Pioneer_18,2.4673,-1.7796,2.0548,smith_qr_integrated
44.0,Pioneer_19,2.6559,-2.4638,2.1808,smith_qr_integrated
44.0,Pioneer_20,3.3785,-3.0942,2.2646,smith_qr_integrated
44.0,Pioneer_21,4.4865,-3.6082,2.3091,smith_qr_integrated
44.0,Pioneer_22,5.9604,-3.8751,2.3223,smith_qr_integrated
44.0,Pioneer_23,7.3152,-3.9461,2.3191,smith_qr_integrated
44.0,Pioneer_24,8.4815,-3.8061,2.3188,smith_qr_integrated
44.5,Pioneer_01,5.2205,0.4486,0.51,smith_qr_integrated
44.5,Pioneer_02,4.9499,1.0971,0.5701,smith_qr_integrated
44.5,Pioneer_03,4.1332,1.574,0.6441,smith_qr_integrated
44.5,Pioneer_04,2.9815,1.7036,0.7278,smith_qr_integrated
44.5,Pioneer_05,1.8256,1.4436,0.8145,smith_qr_integrated
44.5,Pioneer_06,0.8502,0.7741,0.8944,smith_qr_integrated
44.5,Pioneer_07,0.4707,0.0291,0.9563,smith_qr_integrated
44.5,Pioneer_08,0.6886,-0.7459,0.9927,smith_qr_integrated
44.5,Pioneer_09,1.411,-1.3877,1.0067,smith_qr_integrated
44.5,Pioneer_10,2.4152,-1.6698,1.0136,smith_qr_integrated
44.5,Pioneer_11,3.4422,-1.7637,1.0357,smith_qr_integrated
44.5,Pioneer_12,4.1402,-1.4898,1.0908,smith_qr_integrated
44.5,Pioneer_13,4.7516,-1.0831,1.1715,smith_qr_integrated
44.5,Pioneer_14,4.5971,-0.8457,1.3134,smith_qr_integrated
44.5,Pioneer_15,4.0029,-0.6629,1.4943,smith_qr_integrated
44.5,Pioneer_16,3.3002,-0.7577,1.6949,smith_qr_integrated
44.5,Pioneer_17,2.6894,-1.0659,1.8891,smith_qr_integrated
44.5,Pioneer_18,2.3304,-1.6896,2.0548,smith_qr_integrated
44.5,Pioneer_19,2.5545,-2.2974,2.1808,smith_qr_integrated
44.5,Pioneer_20,3.2884,-2.8989,2.2646,smith_qr_integrated
44.5,Pioneer_21,4.4017,-3.463,2.3091,smith_qr_integrated
44.5,Pioneer_22,5.8081,-3.8029,2.3223,smith_qr_integrated
44.5,Pioneer_23,7.189,-3.8154,2.3191,smith_qr_integrated
44.5,Pioneer_24,8.4002,-3.7173,2.3188,smith_qr_integrated
