candidate_id,title,title_norm,authors,authors_norm,year,venue,doi,doi_norm,abstract,document_type,source_ids,provenance,provenance_sources,provenance_queries,verification_status,metadata_verification_status,evidence_status,screening_status,legacy_seed_id,wos_ut,citation_count,citation_count_source,retrieved_at_utc,dedup_status,duplicate_status,dedup_parent_candidate_id,notes,source,source_record_id,query_id,window_id,source_url,open_access_url
CCFAEAC561776,Dynamic control of internal force for visco-elastic contact grasps,dynamic control of internal force for visco elastic contact grasps,D. Prattichizzo; P. Mercorelli; F. Barbagli,d. prattichizzo; p. mercorelli; f. barbagli,1999,8th IEEE International Workshop on Robot and Human Interaction. RO-MAN '99 (Cat. No.99TH8483),10.1109/roman.1999.900360,10.1109/roman.1999.900360,,,crossref:10.1109/roman.1999.900360,crossref,crossref,F08:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,1,crossref,2026-09-13T23:43:15.164696+00:00,unique,unique,,,crossref,10.1109/roman.1999.900360,F08,foundational,https://doi.org/10.1109/roman.1999.900360,
CEA685FE25005,Work Space Dynamic Control of a Mobile Robot Using Range and Contact Force Sensing,work space dynamic control of a mobile robot using range and contact force sensing,D.S. Necsulescu; B. Kim; H. Reynaud,d.s. necsulescu; b. kim; h. reynaud,1993,IFAC Proceedings Volumes,10.1016/s1474-6670(17)49335-9,10.1016/s1474-6670(17)49335-9,,,crossref:10.1016/s1474-6670(17)49335-9,crossref,crossref,F08:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.164717+00:00,unique,unique,,,crossref,10.1016/s1474-6670(17)49335-9,F08,foundational,https://doi.org/10.1016/s1474-6670(17)49335-9,
CC3254A016642,Control of tool/workpiece contact force with application to robotic deburring,control of tool workpiece contact force with application to robotic deburring,T. Stepien; L. Sweet; M. Good; M. Tomizuka,t. stepien; l. sweet; m. good; m. tomizuka,1987,IEEE Journal on Robotics and Automation,10.1109/jra.1987.1087077,10.1109/jra.1987.1087077,,,crossref:10.1109/jra.1987.1087077,crossref,crossref,F08:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,71,crossref,2026-09-13T23:43:15.164738+00:00,unique,unique,,,crossref,10.1109/jra.1987.1087077,F08,foundational,https://doi.org/10.1109/jra.1987.1087077,
C2AE2A1E9220F,A Study of the Feasibility of Eliminating the 2 1/2 Ton Payload Truck Class,a study of the feasibility of eliminating the 2 1 2 ton payload truck class,Robert Currie; Johm Daugherty; Charles Dye; Charles Frame; Bill Hannon,robert currie; johm daugherty; charles dye; charles frame; bill hannon,1989,,10.21236/ada208737,10.21236/ada208737,,,crossref:10.21236/ada208737,crossref,crossref,F08:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.164762+00:00,unique,unique,,,crossref,10.21236/ada208737,F08,foundational,https://doi.org/10.21236/ada208737,
C5C68DED1C490,Identification of Unknown Payload and Environmental Parameters for Robot Compliant Motion,identification of unknown payload and environmental parameters for robot compliant motion,Shih-Tin Lin; K. Harold Yae,shih-tin lin; k. harold yae,1992,1992 American Control Conference,10.23919/acc.1992.4792687,10.23919/acc.1992.4792687,,,crossref:10.23919/acc.1992.4792687,crossref,crossref,F08:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,11,crossref,2026-09-13T23:43:15.164782+00:00,unique,unique,,,crossref,10.23919/acc.1992.4792687,F08,foundational,https://doi.org/10.23919/acc.1992.4792687,
C2CD77957134A,Feasibility of photonic payload onboard advanced Satcom systems,feasibility of photonic payload onboard advanced satcom systems,Dilip K. Paul,dilip k. paul,1997,SPIE Proceedings,10.1117/12.278752,10.1117/12.278752,,,crossref:10.1117/12.278752,crossref,crossref,F08:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,1,crossref,2026-09-13T23:43:15.164800+00:00,unique,unique,,,crossref,10.1117/12.278752,F08,foundational,https://doi.org/10.1117/12.278752,
CD5018A24E781,An output feedback parallel force/position regulator for a robot manipulator in contact with a compliant environment,an output feedback parallel force position regulator for a robot manipulator in contact with a compliant environment,B. Siciliano; L. Villani,b. siciliano; l. villani,1997,Systems &amp; Control Letters,10.1016/s0167-6911(97)90017-7,10.1016/s0167-6911(97)90017-7,,,crossref:10.1016/s0167-6911(97)90017-7,crossref,crossref,F08:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,7,crossref,2026-09-13T23:43:15.164824+00:00,unique,unique,,,crossref,10.1016/s0167-6911(97)90017-7,F08,foundational,https://doi.org/10.1016/s0167-6911(97)90017-7,
C483BCC3E5671,Indirect Force Control,indirect force control,Bruno Siciliano; Luigi Villani,bruno siciliano; luigi villani,1999,Robot Force Control,10.1007/978-1-4615-4431-9_3,10.1007/978-1-4615-4431-9_3,,,crossref:10.1007/978-1-4615-4431-9_3,crossref,crossref,F08:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,3,crossref,2026-09-13T23:43:15.164839+00:00,unique,unique,,,crossref,10.1007/978-1-4615-4431-9_3,F08,foundational,https://doi.org/10.1007/978-1-4615-4431-9_3,
C823A01A6EDA8,Regulation of Force and Position for a Robot Manipulator in Contact with a Compliant Environment,regulation of force and position for a robot manipulator in contact with a compliant environment,L. Villani; B. Siciliano; C. Canudas de Wit,l. villani; b. siciliano; c. canudas de wit,1997,IFAC Proceedings Volumes,10.1016/s1474-6670(17)44285-6,10.1016/s1474-6670(17)44285-6,,,crossref:10.1016/s1474-6670(17)44285-6,crossref,crossref,F08:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.164862+00:00,unique,unique,,,crossref,10.1016/s1474-6670(17)44285-6,F08,foundational,https://doi.org/10.1016/s1474-6670(17)44285-6,
C8BE8B03ED9CB,Direct Force Control,direct force control,Bruno Siciliano; Luigi Villani,bruno siciliano; luigi villani,1999,Robot Force Control,10.1007/978-1-4615-4431-9_4,10.1007/978-1-4615-4431-9_4,,,crossref:10.1007/978-1-4615-4431-9_4,crossref,crossref,F08:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,3,crossref,2026-09-13T23:43:15.164877+00:00,unique,unique,,,crossref,10.1007/978-1-4615-4431-9_4,F08,foundational,https://doi.org/10.1007/978-1-4615-4431-9_4,
C5CAEEBE27C9E,Deployable multi-payload platform,deployable multi payload platform,L. JENKINS; F. RUNGE,l. jenkins; f. runge,1979,Conference on Advanced Technology for Future Space Systems,10.2514/6.1979-928,10.2514/6.1979-928,,,crossref:10.2514/6.1979-928,crossref,crossref,F08:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.164893+00:00,unique,unique,,,crossref,10.2514/6.1979-928,F08,foundational,https://doi.org/10.2514/6.1979-928,
CFF44A8BAD51E,Wrench reconstruction by using a six-axis force sensor,wrench reconstruction by using a six axis force sensor,Wen-Yeuan Chung; Kenneth J. Waldron,wen-yeuan chung; kenneth j. waldron,1995,Mechanism and Machine Theory,10.1016/0094-114x(94)00039-n,10.1016/0094-114x(94)00039-n,,,crossref:10.1016/0094-114x(94)00039-n,crossref,crossref,F08:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,1,crossref,2026-09-13T23:43:15.164911+00:00,unique,unique,,,crossref,10.1016/0094-114x(94)00039-n,F08,foundational,https://doi.org/10.1016/0094-114x(94)00039-n,
C5F53EBB4539B,Feasibility Study for Joint Military-Civilian Use of Scott Air Force Base,feasibility study for joint military civilian use of scott air force base,DEPARTMENT OF THE AIR FORCE WASHINGTON DC,department of the air force washington dc,1986,,10.21236/ada268421,10.21236/ada268421,,,crossref:10.21236/ada268421,crossref,crossref,F08:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.164929+00:00,unique,unique,,,crossref,10.21236/ada268421,F08,foundational,https://doi.org/10.21236/ada268421,
CAA096CEA5B1D,Position/Force Control of Multi-Axis Robot Manipulator based on the TDOF Robust Servo Controller for Each Joint,position force control of multi axis robot manipulator based on the tdof robust servo controller for each joint,Yoichi Hori; Koji Shimura; Masayoshi Tomizuka,yoichi hori; koji shimura; masayoshi tomizuka,1992,1992 American Control Conference,10.23919/acc.1992.4792175,10.23919/acc.1992.4792175,,,crossref:10.23919/acc.1992.4792175,crossref,crossref,F08:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,10,crossref,2026-09-13T23:43:15.164954+00:00,unique,unique,,,crossref,10.23919/acc.1992.4792175,F08,foundational,https://doi.org/10.23919/acc.1992.4792175,
CE171515588DF,Cooperative Distributed Model Predictive Formation Control of Non-Holonomic Robotic Agents,cooperative distributed model predictive formation control of non holonomic robotic agents,Mario Rosenfelder; Henrik Ebel; Peter Eberhard,mario rosenfelder; henrik ebel; peter eberhard,2021,2021 International Symposium on Multi-Robot and Multi-Agent Systems (MRS),10.1109/mrs50823.2021.9620683,10.1109/mrs50823.2021.9620683,,,crossref:10.1109/mrs50823.2021.9620683,crossref,crossref,F09:primary,metadata_verified,metadata_verified,not_evidence,pending,,,15,crossref,2026-09-13T23:43:15.172698+00:00,unique,unique,,,crossref,10.1109/mrs50823.2021.9620683,F09,primary,https://doi.org/10.1109/mrs50823.2021.9620683,
C1027A45215F8,Decentralized Behavioral Approach to Wheeled Mobile Robot Formation Maneuvers,decentralized behavioral approach to wheeled mobile robot formation maneuvers,,,2008,Communications and Control Engineering,10.1007/978-1-84800-015-5_11,10.1007/978-1-84800-015-5_11,,,crossref:10.1007/978-1-84800-015-5_11,crossref,crossref,F09:primary,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.172743+00:00,unique,unique,,,crossref,10.1007/978-1-84800-015-5_11,F09,primary,https://doi.org/10.1007/978-1-84800-015-5_11,
C5D2E98493FCB,ARA*-Based Distributed Formation Control for Cooperative Multi-Robot Systems,ara based distributed formation control for cooperative multi robot systems,Liping Jiang; Wen Zhou; Haiyang Liu; Yinyun Kuo,liping jiang; wen zhou; haiyang liu; yinyun kuo,2025,"2025 8th International Conference on Robotics, Control and Automation Engineering (RCAE)",10.1109/rcae66389.2025.11355296,10.1109/rcae66389.2025.11355296,,,crossref:10.1109/rcae66389.2025.11355296,crossref,crossref,F09:primary,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.172797+00:00,unique,unique,,,crossref,10.1109/rcae66389.2025.11355296,F09,primary,https://doi.org/10.1109/rcae66389.2025.11355296,
C8F77A128CA75,Task-priority Intermediated Hierarchical Distributed Policies: Reinforcement Learning of Adaptive Multi-robot Cooperative Transport,task priority intermediated hierarchical distributed policies reinforcement learning of adaptive multi robot cooperative transport,Yusei Naito; Tomohiko Jimbo; Tadashi Odashima; Takamitsu Matsubara,yusei naito; tomohiko jimbo; tadashi odashima; takamitsu matsubara,2025,2025 IEEE/SICE International Symposium on System Integration (SII),10.1109/sii59315.2025.10870944,10.1109/sii59315.2025.10870944,,,crossref:10.1109/sii59315.2025.10870944,crossref,crossref,F09:primary,metadata_verified,metadata_verified,not_evidence,pending,,,2,crossref,2026-09-13T23:43:15.172841+00:00,unique,unique,,,crossref,10.1109/sii59315.2025.10870944,F09,primary,https://doi.org/10.1109/sii59315.2025.10870944,
C1D53FBE8C883,A Distributed Multi-Robot System for Cooperative Manipulation,a distributed multi robot system for cooperative manipulation,Aveek Das; John Spletzer; Vijay Kumar; Camillo Taylor,aveek das; john spletzer; vijay kumar; camillo taylor,2002,Multi-Robot Systems: From Swarms to Intelligent Automata,10.1007/978-94-017-2376-3_10,10.1007/978-94-017-2376-3_10,,,crossref:10.1007/978-94-017-2376-3_10,crossref,crossref,F09:primary,metadata_verified,metadata_verified,not_evidence,pending,,,2,crossref,2026-09-13T23:43:15.172874+00:00,unique,unique,,,crossref,10.1007/978-94-017-2376-3_10,F09,primary,https://doi.org/10.1007/978-94-017-2376-3_10,
C83EF4822AC24,Multi-Robot Cooperative Transport via Rigid Formation Control With Convex-Hull Planning,multi robot cooperative transport via rigid formation control with convex hull planning,Yujie Bai; Zhibin Luo; Qishao Wang; Zhiyong Sun; Qingyun Wang,yujie bai; zhibin luo; qishao wang; zhiyong sun; qingyun wang,2026,IEEE Robotics and Automation Letters,10.1109/lra.2025.3632108,10.1109/lra.2025.3632108,,,crossref:10.1109/lra.2025.3632108,crossref,crossref,F09:primary,metadata_verified,metadata_verified,not_evidence,pending,,,1,crossref,2026-09-13T23:43:15.172911+00:00,unique,unique,,,crossref,10.1109/lra.2025.3632108,F09,primary,https://doi.org/10.1109/lra.2025.3632108,
C309C75B79B32,Cooperative Topological Map Building Using Distributed Consensus,cooperative topological map building using distributed consensus,Eduardo Montijano; Carlos Sagüés,eduardo montijano; carlos sagüés,2015,Distributed Consensus with Visual Perception in Multi-Robot Systems,10.1007/978-3-319-15699-6_6,10.1007/978-3-319-15699-6_6,,,crossref:10.1007/978-3-319-15699-6_6,crossref,crossref,F09:primary,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.172940+00:00,unique,unique,,,crossref,10.1007/978-3-319-15699-6_6,F09,primary,https://doi.org/10.1007/978-3-319-15699-6_6,
C3CEDCA968FF4,Cooperative 3D Exploration and Mapping using Distributed Multi-Robot Teams,cooperative 3d exploration and mapping using distributed multi robot teams,André Ribeiro; Meysam Basiri,andré ribeiro; meysam basiri,2024,2024 IEEE International Conference on Autonomous Robot Systems and Competitions (ICARSC),10.1109/icarsc61747.2024.10535925,10.1109/icarsc61747.2024.10535925,,,crossref:10.1109/icarsc61747.2024.10535925,crossref,crossref,F09:primary,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.172970+00:00,unique,unique,,,crossref,10.1109/icarsc61747.2024.10535925,F09,primary,https://doi.org/10.1109/icarsc61747.2024.10535925,
C2B75F466DF16,Collision/obstacle avoidance distributed cooperative output regulation of multi-robot systems,collision obstacle avoidance distributed cooperative output regulation of multi robot systems,Can Zhao; Liwei An,can zhao; liwei an,2025,Automatica,10.1016/j.automatica.2025.112405,10.1016/j.automatica.2025.112405,,,crossref:10.1016/j.automatica.2025.112405,crossref,crossref,F09:primary,metadata_verified,metadata_verified,not_evidence,pending,,,7,crossref,2026-09-13T23:43:15.173002+00:00,unique,unique,,,crossref,10.1016/j.automatica.2025.112405,F09,primary,https://doi.org/10.1016/j.automatica.2025.112405,
C9805FB4FB594,Virtual Environment-Based Multi-Operator Multi-Robot Cooperative Teleoperation System,virtual environment based multi operator multi robot cooperative teleoperation system,Liang MA; Jihong YAN; Jie ZHAO; Zhifeng CHEN,liang ma; jihong yan; jie zhao; zhifeng chen,2011,ROBOT,10.3724/sp.j.1218.2011.00169,10.3724/sp.j.1218.2011.00169,,,crossref:10.3724/sp.j.1218.2011.00169,crossref,crossref,F09:primary,metadata_verified,metadata_verified,not_evidence,pending,,,1,crossref,2026-09-13T23:43:15.173034+00:00,unique,unique,,,crossref,10.3724/sp.j.1218.2011.00169,F09,primary,https://doi.org/10.3724/sp.j.1218.2011.00169,
