candidate_id,title,authors,year,venue,doi,document_type,provenance,provenance_sources,provenance_queries,screening_decision,fulltext_status,fulltext_identity_status,evidence_status,wos_ut,seed_role,v3_screening_status,v3_allowed_use
C0A76F4DA8FFE,Balancing task allocation in multi-robot systems using K -means clustering and auction based mechanisms,Murugappan Elango; Nachiappan Subramanian; Manoj Kumar Tiwari,2010,Expert Systems with Applications,10.1016/j.eswa.2010.11.097,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C1E34C4925F5C,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CCEA9F60B34C5,Distributed Algorithms for Multirobot Task Assignment With Task Deadline Constraints,Lingzhi Luo; Nilanjan Chakraborty; Katia Sycara,2015,IEEE Transactions on Automation Science and Engineering,10.1109/tase.2015.2438032,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C1E34C4925F5C;SB_B_CA9EA6431B5EC;SB_B_C9A98F3EFEE56;SB_B_C5A3277764A58,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CE73C116B8F02,A simple and effective evolutionary algorithm for the capacitated location–routing problem,Rui Borges Lopes; Carlos Ferreira; Beatriz Sousa Santos,2016,Computers & Operations Research,10.1016/j.cor.2016.01.006,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C1E34C4925F5C,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CECBEFA649B86,Switched UAV-UGV Cooperation Scheme for Target Detection,Herbert G. Tanner,2007,Proceedings - IEEE International Conference on Robotics and Automation/Proceedings,10.1109/robot.2007.364007,conference-paper,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C1E34C4925F5C,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C028E457C4E9D,Distributed Bees Algorithm for Task Allocation in Swarm of Robots,Aleksandar Jevtić; Álvaro Gutiérrez; Diego Andina; Mo Jamshidi,2011,IEEE Systems Journal,10.1109/jsyst.2011.2167820,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C1E34C4925F5C,include_fulltext,retrieval_error,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C6788021BA73D,"Job shop scheduling with setup times, deadlines and precedence constraints",Egon Balas; Neil Simonetti; Alkis Vazacopoulos,2008,Journal of Scheduling,10.1007/s10951-008-0067-7,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C1E34C4925F5C;SB_B_C0C34B3D7DD20,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C3D7FB5D63DD9,New tighter polynomial length formulations for the asymmetric traveling salesman problem with and without precedence constraints,Subhash C. Sarin; Hanif D. Sherali; Ajay Bhootra,2004,Operations Research Letters,10.1016/j.orl.2004.03.007,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C1E34C4925F5C,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CBDCBD0E0D754,Distributed Autonomous Robotic Systems 7,Maria Gini; Richard M. Voyles,2006,,10.1007/4-431-35881-1,book,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C1E34C4925F5C,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CD6D0CCF15EB8,Cooperative Observation of Multiple Moving Targets: an algorithm and its formalization,Andreas Kolling; Stefano Carpin,2007,The International Journal of Robotics Research,10.1177/0278364907080424,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C1E34C4925F5C,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CD726A62FBF03,Modeling multi-robot task allocation with limited information as global game,Anshul Kanakia; Behrouz Touri; Nikolaus Correll,2016,Swarm Intelligence,10.1007/s11721-016-0123-4,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C1E34C4925F5C,include_fulltext,acquired_html,identity_verified_doi,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C5815590C5876,Complex Task Allocation in Mobile Surveillance Systems,Alaa Khamis; Ahmed Elmogy; Fakhri Karray,2011,Journal of Intelligent & Robotic Systems,10.1007/s10846-010-9536-2,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C1E34C4925F5C,maybe_fulltext,acquired_html,identity_verified_doi,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C119E94236274,Genetic Algorithm Based Decentralized Task Assignment for Multiple Unmanned Aerial Vehicles in Dynamic Environments,Hyun‐Jin Choi; Youdan Kim; Hyoun-Jin Kim,2011,International Journal of Aeronautical and Space Sciences,10.5139/ijass.2011.12.2.163,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C1E34C4925F5C,maybe_fulltext,acquired_pdf,identity_verified_doi,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C604C17255D8E,Ad Hoc Network-Based Task Allocation With Resource-Aware Cost Generation for Multirobot Systems,Dong-Hyun Lee; Sheir Afgen Zaheer; Jong-Hwan Kim,2014,IEEE Transactions on Industrial Electronics,10.1109/tie.2014.2326987,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C1E34C4925F5C,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C2EF3DEACC859,Decentralized task allocation for surveillance systems with critical tasks,Giulio Binetti; David Naso; Biagio Turchiano,2013,Robotics and Autonomous Systems,10.1016/j.robot.2013.06.007,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C1E34C4925F5C;SB_B_C0C34B3D7DD20;SB_B_CD4F0CFD7E495;SB_B_C5A3277764A58;SB_B_C55AEC4EE9876,maybe_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C97C36D1C715D,A survey and analysis of task allocation algorithms in multi-robot systems,Xiao Yi Jia; Max Q.‐H. Meng,2013,,10.1109/robio.2013.6739809,conference-paper,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C1E34C4925F5C,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C9719ABEEDCF8,MARKET‐BASED APPROACHES TO OPTIMIZATION,Maria Karlsson; Fredrik Ygge; Arne Andersson,2007,Computational Intelligence,10.1111/j.1467-8640.2007.00296.x,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C1E34C4925F5C;SB_B_C5A3277764A58,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C1F23B0342F20,Multi-robot exploration for search and rescue missions: A report of map building in RoboCupRescue 2009,Keiji Nagatani; Yoshito Okada; Naoki Tokunaga; Kazuya Yoshida; Seiga Kiribayashi; Kazunori Ohno; Eijiro Takeuchi; Satoshı Tadokoro; Hidehisa Akiyama; Itsuki Noda; Tomoaki Yoshida; Eiji Koyanagi,2009,,10.1109/ssrr.2009.5424148,conference-paper,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C1E34C4925F5C;SB_B_C0C34B3D7DD20,maybe_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CA21A242C48CC,Multi-robot routing for servicing spatio-temporal requests: A musically inspired problem,Smriti Chopra; Magnus Egerstedt,2012,IFAC Proceedings Volumes,10.3182/20120606-3-nl-3011.00090,conference-paper,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C1E34C4925F5C,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CB6B97A606698,Optimization of Multiple Vehicle Routing Problems using Approximation Algorithms,Rajarathnam Nallusamy; K. Duraiswamy; R. Dhanalaksmi; P. Parthiban,2010,arXiv (Cornell University),10.48550/arxiv.1001.4197,preprint,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C1E34C4925F5C,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CB5E65AB32AB7,Multi-Robot Task Allocation for Inspection Problems with Cooperative Tasks Using Hybrid Genetic Algorithms,Chun Liu,2014,Kobra (Universitätsbibliothek Kassel),,dissertation,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C1E34C4925F5C,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C73B66A63A8F7,An FPGA-Oriented Offline–Online Framework for Multi-Robot Task Allocation,Lei Zhang; Jiangbei Li; Xiaoyuan Zheng; Xindi Yang; Changhua Hu,2026,Electronics,10.3390/electronics15184080,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C1E34C4925F5C,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C44BBD0021185,"Multi-Target Harvesting Robots: Key Advances and Future Trends in Perception, Decision-Making, and Task Scheduling",Meng Wang; Wei Ji; Donghao Wu; Zijie Shi; Hongjie Weng; Bo Xu,2026,Agriculture,10.3390/agriculture16171926,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C1E34C4925F5C,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CD977A706BC3C,End–Edge–Cloud Collaborative Fast–Slow Semantic Planning for Agricultural Field Robots,Bishu Gao; Liang Gong; Yefeng Sun; Gengjie Lin; J.F. Chen; Yifan Xu; Yanming Li; Chengliang Liu,2026,Agronomy,10.3390/agronomy16171725,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C1E34C4925F5C,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C8E901D1895BA,DODRL-HMRTA: A learning-based optimization framework for heterogeneous multi-robot task allocation with dynamic uncertainties,Kui Zeng; Qiu Fang; Changqing Gao; Lijun Wang; Wenbin Yan; Yaonan Wang,2026,Neurocomputing,10.1016/j.neucom.2026.135060,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C1E34C4925F5C,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C788E4CB3F257,Constraint-Aware Hierarchical Assignment and Routing for Multi-UAV Missions with Time Windows: A Deterministic Simulation Study,Qian Cheng; Bin Fu; Zhenhao Wang; Zhuoheng Ding,2026,Drones,10.3390/drones10090664,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C1E34C4925F5C,maybe_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C4A567475A9D9,Task allocation and robot repair strategy optimization in multi-robot system with ability decay,Fuhan Yan; Yang Wang; Yiwen Liang; Yifei Li; Yuang Sheng,2026,Journal of King Saud University - Computer and Information Sciences,10.1007/s44443-026-01192-6,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C1E34C4925F5C;SB_F_C614266B62F30,include_fulltext,acquired_pdf,identity_verified_doi,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C21558E328E2A,ICBBA-ACO-Based Multi-Robot Task Allocation for Smart Charging Stations,Meiyu Chang; Zhaoyu Ku; Xuanyu Xing; T. Wang; Huajun Dong,2026,Machines,10.3390/machines14080953,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C1E34C4925F5C;SB_F_C614266B62F30;SB_F_C55AEC4EE9876,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C51D940917980,Graph-driven multi-robot coordination with situational awareness for hospital service robotics,Tingjun Lei; Samuel Steen; Chaomin Luo; Jun Chen; Yaqun Yuan,2026,Expert Systems with Applications,10.1016/j.eswa.2026.133787,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C1E34C4925F5C,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C9D4BA1EB001B,SGA-TS: A Seeding Genetic Algorithm with TaskShift for task allocation in multi-robot systems,JangHo Seo; Joonwoo Lee,2026,Robotics and Autonomous Systems,10.1016/j.robot.2026.105664,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C1E34C4925F5C,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C029BFBF2709B,Optimizing task allocation for multi-robot systems in smart warehouses,Tatiana M. B. Santos; Milena F. Pinto; Esteban Clua; Igor Coelho,2026,Robotica,10.1017/s0263574726103798,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C1E34C4925F5C,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C702E99D7B548,Metaheuristic-driven dynamic split point determination for efficient IoT-based deep learning,M. Faruk Şahin; Ferzat Anka,2026,Cluster Computing,10.1007/s10586-026-06348-7,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C1E34C4925F5C,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CE52113EB5F1E,Auction-Consensus Algorithm with Learned Bidding Scheme for Multi-Robot Systems,Jose Rodriguez; Constantine Tarawneh; Sven Koenig; Wenjie Dong; Qi Lu,2026,,10.1109/ur69537.2026.11626710,conference-paper,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C1E34C4925F5C,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CAE182A46765C,Rolling-Horizon Task Allocation for Human–Robot Teams with Mental-State Awareness,Mojtaba Porghoveh; Raffaele Carli; Mariagrazia Dotoli,2026,,10.1109/codit70676.2026.11630849,conference-paper,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C1E34C4925F5C,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C892DC2D7655E,Distributed Control and Coordination of Multi-Robot Trajectories Modeled by Timed Petri Nets,Mohaman Gonza; Rabah Ammour; Isabel Demongodin,2026,,10.1109/codit70676.2026.11631012,conference-paper,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C1E34C4925F5C,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C521C0E89E080,A Modified Multi-Verse Optimizer for Task Allocation,Yi Liu; Yongting Hu; Yangsen Zhou; Xu Wang; Gengsong Li; Kun Liu,2026,,10.1109/ust70584.2026.11663913,conference-paper,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C1E34C4925F5C,maybe_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CD92DBDF98A9F,Agentic Task Allocation for Heterogeneous Multi-Robot Systems: A Hybrid LLM and Local Search Approach,H M Zhang; Shengkang Chen; Ziyi Xia; Huan Yin; Fumin Zhang,2026,Research Square,10.21203/rs.3.rs-8343110/v1,preprint,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C1E34C4925F5C,include_fulltext,acquired_pdf,identity_verified_doi,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C6E53D352E5B5,Auction-Driven ADMM Framework for Plan Consensus in Integrated Ground–Air Mobility,Hoyeon Kim; Seung-Keol Ryu; Han‐Lim Choi,2026,International Journal of Aeronautical and Space Sciences,10.1007/s42405-026-01220-9,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C1E34C4925F5C,maybe_fulltext,acquired_pdf,identity_verified_doi,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C28ED05624EFD,Decentralized Target Assignment and Motion Control for Multi-Agent Swarms in Communication-Denied Environments,Mingming Shi; Yuhan Gao; Chengtao Ji,2026,,10.1109/icca69928.2026.11618176,conference-paper,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C1E34C4925F5C,maybe_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CA81FF57E36EB,Retraction Note: Strategic allocation: exploring optimization techniques in multi-robot systems,Vandana Dabass; Suman Sangwan,2026,International Journal of Intelligent Robotics and Applications,10.1007/s41315-026-00547-6,retraction,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C1E34C4925F5C,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C19F52F13A01B,"A Systematic Literature Review of Distributed Multi-Agent Task Allocation: Core Dimensions, Their Interrelationships, and a Repository",Zitian Yang; Li Zhang; Hang Yu; J Q Li; Xiaoli Lian,2026,IEEE Transactions on Parallel and Distributed Systems,10.1109/tpds.2026.3694097,review,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C1E34C4925F5C;SB_F_CC66E9A6E37AB;SB_F_C55AEC4EE9876,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
