anchor_candidate_id,anchor_doi,direction,oci,citing,cited,creation,timespan,source
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,0670576426-06190219914,omid:br/0670576426 doi:10.3390/ai1030026 openalex:W3087581480,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2020-09-19,P14Y1M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06140362989-06190219914,omid:br/06140362989 doi:10.1007/s10846-010-9439-2 openalex:W1983961745,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2010-06-16,P3Y10M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,062303156919-06190219914,omid:br/062303156919 doi:10.1109/iros.2010.5650992 openalex:W2083686335,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2010-10,P4Y2M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,061301153611-06190219914,omid:br/061301153611 doi:10.1016/j.ifacol.2020.12.1680 openalex:W3156777249,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2020,P13Y,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,0637045891-06190219914,omid:br/0637045891 doi:10.1007/s10845-014-0909-4 openalex:W2042789177,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2014-04-09,P7Y8M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,062302590613-06190219914,omid:br/062302590613 doi:10.1007/978-3-319-14364-4_88 openalex:W932797668,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2014,P7Y,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,061302119714-06190219914,omid:br/061302119714 doi:10.1007/s41315-019-00111-5 openalex:W2987552006,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2019-11-13,P13Y3M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06303433594-06190219914,omid:br/06303433594 doi:10.1109/icra.2011.5980337 openalex:W2113591042,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2011-05,P4Y9M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,062203204680-06190219914,omid:br/062203204680 doi:10.1109/robot.2009.5152635 openalex:W2169500891,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2009-05,P2Y9M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,062302955704-06190219914,omid:br/062302955704 doi:10.1109/iscid.2012.124 openalex:W2014115308,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2012-10,P6Y2M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06601989487-06190219914,omid:br/06601989487 doi:10.1109/robot.2010.5509744 openalex:W2045084438,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2010-05,P3Y9M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,061801137454-06190219914,omid:br/061801137454 doi:10.1109/access.2019.2942966 openalex:W2977324759,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2019,P12Y,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06023128214-06190219914,omid:br/06023128214 arxiv:2601.13865,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2026,P19Y,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06103082653-06190219914,omid:br/06103082653 doi:10.1049/iet-cta.2018.6241 openalex:W2980190466,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2019-10-28,P13Y2M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06102919783-06190219914,omid:br/06102919783 doi:10.1109/iiai-aai.2016.57 openalex:W2508066198,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2016-07,P9Y11M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06026900018-06190219914,omid:br/06026900018 doi:10.5430/air.v1n2p1,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2012,P5Y,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06302940833-06190219914,omid:br/06302940833 doi:10.1109/icra48506.2021.9561474 openalex:W3205177556,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2021-05-30,P14Y9M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06180218662-06190219914,omid:br/06180218662 doi:10.1109/tro.2009.2024997 openalex:W2145510175,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2009-08,P3Y0M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,062502058175-06190219914,omid:br/062502058175 doi:10.1007/s11432-016-9088-2 openalex:W2627013614,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2017-06-08,P10Y10M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06240359833-06190219914,omid:br/06240359833 doi:10.1016/j.robot.2012.07.004 openalex:W1969619508,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2012-10,P6Y2M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06601050099-06190219914,omid:br/06601050099 doi:10.1080/00207721.2014.901581 openalex:W2000875361,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2014-03-27,P7Y7M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06130647818-06190219914,omid:br/06130647818 doi:10.1016/j.eswa.2015.05.032 openalex:W589420760,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2015-11,P9Y3M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06503459657-06190219914,omid:br/06503459657 doi:10.1007/s11370-019-00291-w openalex:W2972650779,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2019-09-14,P13Y1M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,061103464293-06190219914,omid:br/061103464293 doi:10.4018/ijsir.311499 openalex:W4312991280,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2022,P15Y,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06015492755-06190219914,omid:br/06015492755 doi:10.3390/drones9120837,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2025-12-04,P19Y4M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,062503202394-06190219914,omid:br/062503202394 doi:10.1109/lars.2008.36 openalex:W2133396443,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2008-10,P2Y2M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,061603205762-06190219914,omid:br/061603205762 doi:10.1109/iros.2009.5354319 openalex:W2111146662,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2009-10,P3Y2M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,062102954016-06190219914,omid:br/062102954016 doi:10.2514/6.2008-6837 openalex:W2331677814,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2008-06-15,P1Y10M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,061103476451-06190219914,omid:br/061103476451 doi:10.1007/s43154-022-00087-4 openalex:W4292414934,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2022-08-20,P16Y0M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06801533697-06190219914,omid:br/06801533697 doi:10.1109/jsyst.2016.2590430 openalex:W2512956896,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2018-06,P11Y10M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,061302999553-06190219914,omid:br/061302999553 doi:10.1109/med.2011.5983163 openalex:W2147874119,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2011-06,P4Y10M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06103221264-06190219914,omid:br/06103221264 doi:10.1007/978-3-642-25486-4_35 openalex:W200784701,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2011,P4Y,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06703604335-06190219914,omid:br/06703604335 doi:10.1109/robot.2009.5152517 openalex:W2097883005,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2009-05,P2Y9M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06102598810-06190219914,omid:br/06102598810 doi:10.1007/978-3-319-73008-0_33 openalex:W2610257375,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2018,P11Y,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,0606175760-06190219914,omid:br/0606175760 doi:10.1016/j.automatica.2023.111357 openalex:W4388473479,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,,,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06230373185-06190219914,omid:br/06230373185 doi:10.1016/j.robot.2013.02.009 openalex:W2091775628,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2013-06,P6Y10M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06011822632-06190219914,omid:br/06011822632 doi:10.1109/tase.2025.3586130 openalex:W4412030395,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2025,P18Y,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06103229016-06190219914,omid:br/06103229016 doi:10.1007/978-3-642-27216-5_23 openalex:W2128118446,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2012,P5Y,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06015570923-06190219914,omid:br/06015570923 doi:10.23919/ecc65951.2025.11187220,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2025-06-24,P18Y10M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06010281549-06190219914,omid:br/06010281549 doi:10.1007/978-981-96-5373-7_68 openalex:W4410580047,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2025,P18Y,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,061101286998-06190219914,omid:br/061101286998 doi:10.5772/45669 openalex:W2132803465,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2012,P5Y,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,061201856186-06190219914,omid:br/061201856186 doi:10.3923/itj.2014.1514.1522 openalex:W2335379948,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2014-04-01,P7Y8M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06303606618-06190219914,omid:br/06303606618 doi:10.1109/icicic.2009.261 openalex:W2125509929,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2009-12,P3Y4M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,061803155502-06190219914,omid:br/061803155502 doi:10.1109/iros.2010.5651186 openalex:W2039793761,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2010-10,P4Y2M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,0606056475-06190219914,omid:br/0606056475 doi:10.1177/15553434251327697 openalex:W4408546962,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2025-03-18,P18Y7M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,062503180733-06190219914,omid:br/062503180733 doi:10.1109/icinis.2009.76 openalex:W2153556791,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2009-11,P3Y3M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,062102518826-06190219914,omid:br/062102518826 doi:10.1145/2797433.2797450 openalex:W2070015944,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2015-09-07,P9Y1M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06702414955-06190219914,omid:br/06702414955 doi:10.1007/s12555-012-0415-4 openalex:W2059785325,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2012-08,P6Y0M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06230372585-06190219914,omid:br/06230372585 doi:10.1016/j.robot.2016.10.008 openalex:W2537545174,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2017-04,P10Y8M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06701526139-06190219914,omid:br/06701526139 doi:10.1109/jsyst.2017.2773056 openalex:W2770316064,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2018-12,P12Y4M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,061102916645-06190219914,omid:br/061102916645 doi:10.1109/iccas.2013.6703942 openalex:W2587969417,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2013-10,P7Y2M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06013721682-06190219914,omid:br/06013721682 doi:10.1007/978-3-030-44184-5_100028,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2021,P14Y,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,061903474403-06190219914,omid:br/061903474403 doi:10.1109/ictai52525.2021.00018 openalex:W4200068164,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2021-11,P15Y3M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06240360086-06190219914,omid:br/06240360086 doi:10.1016/j.robot.2010.03.012 openalex:W2012575833,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2010-07,P3Y11M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06170417670-06190219914,omid:br/06170417670 doi:10.1007/s10458-014-9276-y openalex:W2061514991,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2014-10-15,P8Y2M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06260464848-06190219914,omid:br/06260464848 doi:10.3390/s18093146 openalex:W2889593534 pmid:30231509,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2018-09-18,P12Y1M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,061802616577-06190219914,omid:br/061802616577 doi:10.12677/hjdm.2022.122017 openalex:W4226322654,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2022,P15Y,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,062104203059-06190219914,omid:br/062104203059 doi:10.1016/j.ins.2023.119871 openalex:W4388571684,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2024-01,P17Y5M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,061102937157-06190219914,omid:br/061102937157 doi:10.1109/icra.2013.6630992 openalex:W2029781252,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2013-05,P6Y9M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,061702175622-06190219914,omid:br/061702175622 doi:10.1016/s1874-1029(11)60212-7 openalex:W1987222176,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2011-07,P4Y11M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,061101804418-06190219914,omid:br/061101804418 doi:10.1007/978-3-030-87007-2_29 openalex:W3200503272,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2021,P14Y,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06170417488-06190219914,omid:br/06170417488 doi:10.1007/s10458-020-09461-y openalex:W3024346452,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2020-05-13,P13Y9M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,061904430251-06190219914,omid:br/061904430251 doi:10.1002/rnc.7414 openalex:W4398247436,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2024-05-22,P17Y9M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,062102589789-06190219914,omid:br/062102589789 doi:10.1109/lra.2021.3057559 openalex:W3127528930,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2021-04,P14Y8M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06010228892-06190219914,omid:br/06010228892 doi:10.3390/robotics14070093 openalex:W4411973144,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2025-07-02,P18Y11M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,062501146050-06190219914,omid:br/062501146050 doi:10.1016/j.ifacol.2016.10.396 openalex:W2548447403,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2016,P9Y,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06130620290-06190219914,omid:br/06130620290 doi:10.1002/sys.21433 openalex:W2802779358,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2018-04-26,P11Y8M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,061803897047-06190219914,omid:br/061803897047 doi:10.1007/s10846-023-01881-8 openalex:W4379509038,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2023-05-30,P16Y9M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06901297094-06190219914,omid:br/06901297094 doi:10.5772/59880 openalex:W2160074040,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2015,P8Y,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,061801136243-06190219914,omid:br/061801136243 doi:10.1109/access.2021.3061149 openalex:W3130954471,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2021,P14Y,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06603173060-06190219914,omid:br/06603173060 doi:10.1007/978-3-642-33509-9_22 openalex:W97659922,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2012,P5Y,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06220851926-06190219914,omid:br/06220851926 doi:10.9746/sicetr.55.181 openalex:W2939183026,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2019,P12Y,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06302958213-06190219914,omid:br/06302958213 doi:10.1109/wsc.2014.7020131 openalex:W4253679360,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2014-12,P8Y4M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06701958138-06190219914,omid:br/06701958138 doi:10.1109/icma.2012.6285719 openalex:W2078494754,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2012-08,P6Y0M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,062401899461-06190219914,omid:br/062401899461 doi:10.1109/tase.2012.2201470 openalex:W2123375753,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2012-07,P5Y11M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06503459895-06190219914,omid:br/06503459895 doi:10.1007/s11370-009-0048-5 openalex:W1997777091,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2009-08-23,P3Y0M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06220359707-06190219914,omid:br/06220359707 doi:10.1016/j.robot.2019.04.012 openalex:W2942394565,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2019-08,P13Y0M,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,062601353167-06190219914,omid:br/062601353167 doi:10.3182/20061002-2-br-4906.00017 openalex:W17038751,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2006,P0Y,opencitations
CB3570F2FB1C1,10.1109/tro.2006.878948,citations,06170213804-06190219914,omid:br/06170213804 doi:10.1109/tro.2021.3128313 openalex:W3047025538,omid:br/06190219914 doi:10.1109/tro.2006.878948 openalex:W2139883176,2022-02,P15Y6M,opencitations
