idea_id,source_unit_id,corpus,path,source_sha256,kind,locator,depth,title,normalized_title,title_overlap_group,title_overlap_status,sp_target,claim_ids,claim_relation,evidence_status,destination,incorporation_mode,formal_context_result_ids,formal_context_verdicts,formal_context_claim_ids,formal_context_status,semantic_review_status,rationale
IDEA-fde0dbba17a613d36369,SRC-d366d50beff01df1,books,"material/books/____N4___Lijing Dong, Sing Kiong Nguang - Consensus Tracking of Multi-agent Systems with Switching Topologies (Emerging Methodologies and Applications in Modelling, Identification and Control)-Academic Press ( (1).pdf",9a1c39f2d6fa368393be2abcd37c0adbe950686b18087b18f03652e88418db19,pdf-bookmark,bookmark:119:page:220,2,10.2.3 Stability analysis for systems subject to disturbances,10 2 3 stability analysis for systems subject to disturbances,TITLE-ee63ee99b0ba,repeated-within-source,SP2;transversal,C5;C6D-SP6,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-3e07c85b558b0eda845a,SRC-d366d50beff01df1,books,"material/books/____N4___Lijing Dong, Sing Kiong Nguang - Consensus Tracking of Multi-agent Systems with Switching Topologies (Emerging Methodologies and Applications in Modelling, Identification and Control)-Academic Press ( (1).pdf",9a1c39f2d6fa368393be2abcd37c0adbe950686b18087b18f03652e88418db19,pdf-bookmark,bookmark:11:page:16,2,1.1.3 Formation control,1 1 3 formation control,TITLE-a0fbbb599205,repeated-within-source,SP2,C5;C6D-SP6,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-ededd89cf1bc2829cebd,SRC-d366d50beff01df1,books,"material/books/____N4___Lijing Dong, Sing Kiong Nguang - Consensus Tracking of Multi-agent Systems with Switching Topologies (Emerging Methodologies and Applications in Modelling, Identification and Control)-Academic Press ( (1).pdf",9a1c39f2d6fa368393be2abcd37c0adbe950686b18087b18f03652e88418db19,pdf-bookmark,bookmark:120:page:221,2,10.2.4 Numerical examples,10 2 4 numerical examples,TITLE-7d1f135298c3,repeated-within-source,SP2;transversal,C5;C6D-SP6,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-8bc1350cea79541afd88,SRC-d366d50beff01df1,books,"material/books/____N4___Lijing Dong, Sing Kiong Nguang - Consensus Tracking of Multi-agent Systems with Switching Topologies (Emerging Methodologies and Applications in Modelling, Identification and Control)-Academic Press ( (1).pdf",9a1c39f2d6fa368393be2abcd37c0adbe950686b18087b18f03652e88418db19,pdf-bookmark,bookmark:121:page:224,1,10.3 Finite-time coordination control of multiagent systems for target tracking with node failures and active replacements,10 3 finite time coordination control of multiagent systems for target tracking with node failures and active replacements,TITLE-c3a696ae5253,repeated-within-source,SP2,C5;C6D-SP6,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-d645b7b1b53e4c6ccfd5,SRC-d366d50beff01df1,books,"material/books/____N4___Lijing Dong, Sing Kiong Nguang - Consensus Tracking of Multi-agent Systems with Switching Topologies (Emerging Methodologies and Applications in Modelling, Identification and Control)-Academic Press ( (1).pdf",9a1c39f2d6fa368393be2abcd37c0adbe950686b18087b18f03652e88418db19,pdf-bookmark,bookmark:122:page:226,2,10.3.1 Tracking problem description and fundamentals,10 3 1 tracking problem description and fundamentals,TITLE-06db6cb7c983,repeated-within-source,SP2;transversal,C5;C6D-SP6,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-2ec1797064432e78fdf9,SRC-d366d50beff01df1,books,"material/books/____N4___Lijing Dong, Sing Kiong Nguang - Consensus Tracking of Multi-agent Systems with Switching Topologies (Emerging Methodologies and Applications in Modelling, Identification and Control)-Academic Press ( (1).pdf",9a1c39f2d6fa368393be2abcd37c0adbe950686b18087b18f03652e88418db19,pdf-bookmark,bookmark:123:page:228,2,10.3.2 Event-triggered coordination strategy,10 3 2 event triggered coordination strategy,TITLE-98b176d068cf,repeated-within-source,SP2;transversal,C5;C6D-SP6,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-33aecc219c0832b55ef5,SRC-d366d50beff01df1,books,"material/books/____N4___Lijing Dong, Sing Kiong Nguang - Consensus Tracking of Multi-agent Systems with Switching Topologies (Emerging Methodologies and Applications in Modelling, Identification and Control)-Academic Press ( (1).pdf",9a1c39f2d6fa368393be2abcd37c0adbe950686b18087b18f03652e88418db19,pdf-bookmark,bookmark:124:page:230,2,10.3.3 Nonsingular terminal sliding mode controller design,10 3 3 nonsingular terminal sliding mode controller design,TITLE-7811352fcffd,repeated-within-source,SP2,C5;C6D-SP6,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-44f6aedc381979bdd378,SRC-d366d50beff01df1,books,"material/books/____N4___Lijing Dong, Sing Kiong Nguang - Consensus Tracking of Multi-agent Systems with Switching Topologies (Emerging Methodologies and Applications in Modelling, Identification and Control)-Academic Press ( (1).pdf",9a1c39f2d6fa368393be2abcd37c0adbe950686b18087b18f03652e88418db19,pdf-bookmark,bookmark:125:page:232,2,10.3.4 Finite time analysis with modified sliding mode control,10 3 4 finite time analysis with modified sliding mode control,TITLE-f6c0c8b06cd4,repeated-within-source,SP2,C5;C6D-SP6,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-0581cee2c23445710375,SRC-d366d50beff01df1,books,"material/books/____N4___Lijing Dong, Sing Kiong Nguang - Consensus Tracking of Multi-agent Systems with Switching Topologies (Emerging Methodologies and Applications in Modelling, Identification and Control)-Academic Press ( (1).pdf",9a1c39f2d6fa368393be2abcd37c0adbe950686b18087b18f03652e88418db19,pdf-bookmark,bookmark:126:page:234,2,10.3.5 Stability analysis of systems with agent replacements,10 3 5 stability analysis of systems with agent replacements,TITLE-31e54c9852b2,repeated-within-source,SP2;transversal,C5;C6D-SP6,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-7fdfc81f7fe002ad0de5,SRC-d366d50beff01df1,books,"material/books/____N4___Lijing Dong, Sing Kiong Nguang - Consensus Tracking of Multi-agent Systems with Switching Topologies (Emerging Methodologies and Applications in Modelling, Identification and Control)-Academic Press ( (1).pdf",9a1c39f2d6fa368393be2abcd37c0adbe950686b18087b18f03652e88418db19,pdf-bookmark,bookmark:127:page:235,2,10.3.6 Numerical simulations,10 3 6 numerical simulations,TITLE-5eb7487e3f01,repeated-within-source,SP2;transversal,C5;C6D-SP6,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-5cc1a15f9117f1d26fa5,SRC-d366d50beff01df1,books,"material/books/____N4___Lijing Dong, Sing Kiong Nguang - Consensus Tracking of Multi-agent Systems with Switching Topologies (Emerging Methodologies and Applications in Modelling, Identification and Control)-Academic Press ( (1).pdf",9a1c39f2d6fa368393be2abcd37c0adbe950686b18087b18f03652e88418db19,pdf-bookmark,bookmark:128:page:241,1,10.4 Conclusion,10 4 conclusion,TITLE-078fd9b0649a,repeated-within-source,SP2;transversal,C5;C6D-SP6,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-73b2e638434e9c866216,SRC-d366d50beff01df1,books,"material/books/____N4___Lijing Dong, Sing Kiong Nguang - Consensus Tracking of Multi-agent Systems with Switching Topologies (Emerging Methodologies and Applications in Modelling, Identification and Control)-Academic Press ( (1).pdf",9a1c39f2d6fa368393be2abcd37c0adbe950686b18087b18f03652e88418db19,pdf-bookmark,bookmark:129:page:241,1,References,references,TITLE-07a0b0962107,candidate-cross-source-overlap,SP2;transversal,C5;C6D-SP6,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-3a017e8e8c6988216d0c,SRC-d366d50beff01df1,books,"material/books/____N4___Lijing Dong, Sing Kiong Nguang - Consensus Tracking of Multi-agent Systems with Switching Topologies (Emerging Methodologies and Applications in Modelling, Identification and Control)-Academic Press ( (1).pdf",9a1c39f2d6fa368393be2abcd37c0adbe950686b18087b18f03652e88418db19,pdf-bookmark,bookmark:12:page:17,3,1.1.3.1 Position-based control,1 1 3 1 position based control,TITLE-52038546885e,repeated-within-source,SP2,C5;C6D-SP6,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-7e3fcfdcce39bb3aeb5c,SRC-d366d50beff01df1,books,"material/books/____N4___Lijing Dong, Sing Kiong Nguang - Consensus Tracking of Multi-agent Systems with Switching Topologies (Emerging Methodologies and Applications in Modelling, Identification and Control)-Academic Press ( (1).pdf",9a1c39f2d6fa368393be2abcd37c0adbe950686b18087b18f03652e88418db19,pdf-bookmark,bookmark:130:page:243,1,Further reading,further reading,TITLE-a724f330ed29,repeated-within-source,SP2;transversal,C5;C6D-SP6,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-7ba9bcaf2ad8dc0a0b2b,SRC-d366d50beff01df1,books,"material/books/____N4___Lijing Dong, Sing Kiong Nguang - Consensus Tracking of Multi-agent Systems with Switching Topologies (Emerging Methodologies and Applications in Modelling, Identification and Control)-Academic Press ( (1).pdf",9a1c39f2d6fa368393be2abcd37c0adbe950686b18087b18f03652e88418db19,pdf-bookmark,bookmark:131:page:244,0,11 Conclusions and future research,11 conclusions and future research,TITLE-58cfeb4b31a7,repeated-within-source,SP2;transversal,C5;C6D-SP6,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-dbc6335476e6f0e4c55e,SRC-d366d50beff01df1,books,"material/books/____N4___Lijing Dong, Sing Kiong Nguang - Consensus Tracking of Multi-agent Systems with Switching Topologies (Emerging Methodologies and Applications in Modelling, Identification and Control)-Academic Press ( (1).pdf",9a1c39f2d6fa368393be2abcd37c0adbe950686b18087b18f03652e88418db19,pdf-bookmark,bookmark:132:page:244,1,11.1 Conclusions,11 1 conclusions,TITLE-53b7e29d4cb3,repeated-within-source,SP2;transversal,C5;C6D-SP6,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-7096bf3c262bca621506,SRC-d366d50beff01df1,books,"material/books/____N4___Lijing Dong, Sing Kiong Nguang - Consensus Tracking of Multi-agent Systems with Switching Topologies (Emerging Methodologies and Applications in Modelling, Identification and Control)-Academic Press ( (1).pdf",9a1c39f2d6fa368393be2abcd37c0adbe950686b18087b18f03652e88418db19,pdf-bookmark,bookmark:133:page:244,2,11.1.1 Consensus tracking control of systems with continuously switching topologies,11 1 1 consensus tracking control of systems with continuously switching topologies,TITLE-52ff502c6720,repeated-within-source,SP2,C5;C6D-SP6,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-588b50084e1d1e9fe857,SRC-d366d50beff01df1,books,"material/books/____N4___Lijing Dong, Sing Kiong Nguang - Consensus Tracking of Multi-agent Systems with Switching Topologies (Emerging Methodologies and Applications in Modelling, Identification and Control)-Academic Press ( (1).pdf",9a1c39f2d6fa368393be2abcd37c0adbe950686b18087b18f03652e88418db19,pdf-bookmark,bookmark:134:page:245,2,11.1.2 Relay tracking control of systems with agent replacements,11 1 2 relay tracking control of systems with agent replacements,TITLE-12efeb3c308d,repeated-within-source,SP2,C5;C6D-SP6,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-03efe1ef370cc3756819,SRC-d366d50beff01df1,books,"material/books/____N4___Lijing Dong, Sing Kiong Nguang - Consensus Tracking of Multi-agent Systems with Switching Topologies (Emerging Methodologies and Applications in Modelling, Identification and Control)-Academic Press ( (1).pdf",9a1c39f2d6fa368393be2abcd37c0adbe950686b18087b18f03652e88418db19,pdf-bookmark,bookmark:135:page:245,1,11.2 Future research,11 2 future research,TITLE-308d692560d7,repeated-within-source,SP2;transversal,C5;C6D-SP6,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-f1cfd4d55d0210663466,SRC-d366d50beff01df1,books,"material/books/____N4___Lijing Dong, Sing Kiong Nguang - Consensus Tracking of Multi-agent Systems with Switching Topologies (Emerging Methodologies and Applications in Modelling, Identification and Control)-Academic Press ( (1).pdf",9a1c39f2d6fa368393be2abcd37c0adbe950686b18087b18f03652e88418db19,pdf-bookmark,bookmark:136:page:246,2,11.2.1 General nonlinear multiagent systems,11 2 1 general nonlinear multiagent systems,TITLE-b3fd657a0566,repeated-within-source,SP2;transversal,C5;C6D-SP6,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-78ebaa2f32989d4e54d3,SRC-d366d50beff01df1,books,"material/books/____N4___Lijing Dong, Sing Kiong Nguang - Consensus Tracking of Multi-agent Systems with Switching Topologies (Emerging Methodologies and Applications in Modelling, Identification and Control)-Academic Press ( (1).pdf",9a1c39f2d6fa368393be2abcd37c0adbe950686b18087b18f03652e88418db19,pdf-bookmark,bookmark:137:page:246,2,11.2.2 Cooperative control algorithms based on deep learning,11 2 2 cooperative control algorithms based on deep learning,TITLE-990760404679,repeated-within-source,SP2,C5;C6D-SP6,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-67fa5f283e657db897af,SRC-d366d50beff01df1,books,"material/books/____N4___Lijing Dong, Sing Kiong Nguang - Consensus Tracking of Multi-agent Systems with Switching Topologies (Emerging Methodologies and Applications in Modelling, Identification and Control)-Academic Press ( (1).pdf",9a1c39f2d6fa368393be2abcd37c0adbe950686b18087b18f03652e88418db19,pdf-bookmark,bookmark:138:page:246,1,References,references,TITLE-07a0b0962107,candidate-cross-source-overlap,SP2;transversal,C5;C6D-SP6,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-b85bae2d09a25dc0f538,SRC-d366d50beff01df1,books,"material/books/____N4___Lijing Dong, Sing Kiong Nguang - Consensus Tracking of Multi-agent Systems with Switching Topologies (Emerging Methodologies and Applications in Modelling, Identification and Control)-Academic Press ( (1).pdf",9a1c39f2d6fa368393be2abcd37c0adbe950686b18087b18f03652e88418db19,pdf-bookmark,bookmark:139:page:247,0,Appendix A,appendix a,TITLE-996a83a871a5,candidate-cross-source-overlap,SP2;transversal,C5;C6D-SP6,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
