unit_id,path,corpus,sha256,canonical_path,is_exact_duplicate,destination,incorporation_mode,sp_target,claim_ids,claim_link_status,claim_relation,claim_link_reason,evidence_locator,evidence_status,evidence_status_note,rationale
SRC-5e65964cb9de5b9d,thesis/sections/mainmatter/05-theoretical-framework.tex,thesis,2859ae90c6783740032840328ac5bf73db7acf19ba8517b398f3846168425046,thesis/sections/mainmatter/05-theoretical-framework.tex,no,thesis-body,snapshot-or-selective-migration,transversal,C8,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C8,supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,"Base VIU autocontenida de formato, contenido o figura."
SRC-6ac3c13f2bfe39bb,thesis/sections/mainmatter/06-results-and-analysis/aws-industrial2.tex,thesis,4ad2e2d73c273fbb8819cf0bbc182d4440bfa5125ae67bee18d75cd79e20c597,thesis/sections/mainmatter/06-results-and-analysis/aws-industrial2.tex,no,thesis-body,snapshot-or-selective-migration,SP3,C19-SP1SP5SP7,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C19-SP1SP5SP7,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,"Base VIU autocontenida de formato, contenido o figura."
SRC-844a6ef49afd63dd,thesis/sections/mainmatter/06-results-and-analysis/cargo-e2e.tex,thesis,ea8043022341c3eab38b012516fac35e15250048255c5bf0a5e1ac78462d18fa,thesis/sections/mainmatter/06-results-and-analysis/cargo-e2e.tex,no,thesis-body,snapshot-or-selective-migration,SP2,C4E-SP2-6,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C4E-SP2-6,supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,"Base VIU autocontenida de formato, contenido o figura."
SRC-359580574886a82b,thesis/sections/mainmatter/06-results-and-analysis/index.tex,thesis,7b0fa22d4e7d0806dd3ea4149b3fd8dc0374eccd8ca18658093541d8f721155f,thesis/sections/mainmatter/06-results-and-analysis/index.tex,no,thesis-body,snapshot-or-selective-migration,SP1;SP2;SP3;transversal,,not-applicable,none,Agregador estructural de Resultados; los claims pertenecen a los fragmentos incluidos y a sus artefactos versionados.,,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,"Base VIU autocontenida de formato, contenido o figura."
SRC-f15d93a6e2a67829,thesis/sections/mainmatter/06-results-and-analysis/sp0.tex,thesis,423a856a3ac3f836babe0b6ceddeea28f66db2d70f7386dda770cd9f8dc9b0a2,thesis/sections/mainmatter/06-results-and-analysis/sp0.tex,no,thesis-body,snapshot-or-selective-migration,SP1,C0-SP0;C1-SP0;C1A-SP0;C7B-SP0,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C0-SP0;C1-SP0;C1A-SP0;C7B-SP0,supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,"Base VIU autocontenida de formato, contenido o figura."
SRC-e01b0047578a1cd2,thesis/sections/mainmatter/06-results-and-analysis/sp1.tex,thesis,102684bee5548244c9fb3cf2dacf0364c207e4b9b94c84b95f899affa31c8d96,thesis/sections/mainmatter/06-results-and-analysis/sp1.tex,no,thesis-body,snapshot-or-selective-migration,SP1,C1-SP1;C1A-SP1;C1B-SP1;C1C-SP1,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C1-SP1;C1A-SP1;C1B-SP1;C1C-SP1,supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,"Base VIU autocontenida de formato, contenido o figura."
SRC-5b69fd9443ea1f90,thesis/sections/mainmatter/06-results-and-analysis/sp2.tex,thesis,04cc09945f4e90aa7987abe6d078bc81311021fbe96baa9c880d10989ce6d688,thesis/sections/mainmatter/06-results-and-analysis/sp2.tex,no,thesis-body,snapshot-or-selective-migration,SP1,C2;C2A-SP2;C2C-SP2,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C2;C2A-SP2;C2C-SP2,supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,"Base VIU autocontenida de formato, contenido o figura."
SRC-a6731939d8eb83a0,thesis/sections/mainmatter/06-results-and-analysis/sp3.tex,thesis,e9ff4962f5312300a58afb8436f92a26fa1a30c68ed2e0e20ab3840bdb680ede,thesis/sections/mainmatter/06-results-and-analysis/sp3.tex,no,thesis-body,snapshot-or-selective-migration,SP1,C3-C;C3A-SP3,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C3-C;C3A-SP3,supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,"Base VIU autocontenida de formato, contenido o figura."
SRC-85096e28034e64ac,thesis/sections/mainmatter/06-results-and-analysis/sp4.tex,thesis,887e2e13952cd41d6b7c3133e23a3328a85b8bd62501f2380eb85d5678b692eb,thesis/sections/mainmatter/06-results-and-analysis/sp4.tex,no,thesis-body,snapshot-or-selective-migration,SP2,C4A-SP4;C4B-SP4;C4D-SP4,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C4A-SP4;C4B-SP4;C4D-SP4,supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,"Base VIU autocontenida de formato, contenido o figura."
SRC-5fedb6d93dcd2281,thesis/sections/mainmatter/06-results-and-analysis/sp5.tex,thesis,94b56d94ea04078b162080c3ddacc5f24f3329e69b76266c5953ae779f88f177,thesis/sections/mainmatter/06-results-and-analysis/sp5.tex,no,thesis-body,snapshot-or-selective-migration,SP2,C5A-SP5,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C5A-SP5,supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,"Base VIU autocontenida de formato, contenido o figura."
SRC-6caa68bc88b7737a,thesis/sections/mainmatter/06-results-and-analysis/sp6.tex,thesis,3433cfeecbb86023a6d4bd2f8bdf4545704de644b302de0a914fb8e33fe856af,thesis/sections/mainmatter/06-results-and-analysis/sp6.tex,no,thesis-body,snapshot-or-selective-migration,SP2,C5;C6A-SP6;C6B-SP6;C6C-SP6;C6E-SP6,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C5;C6A-SP6;C6B-SP6;C6C-SP6;C6E-SP6,supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,"Base VIU autocontenida de formato, contenido o figura."
SRC-e66c95ea1a1fb4b3,thesis/sections/mainmatter/06-results-and-analysis/sp7.tex,thesis,37af59fc438876889129fff887838ad78fd44aa94573984b623c4181d3833b83,thesis/sections/mainmatter/06-results-and-analysis/sp7.tex,no,thesis-body,snapshot-or-selective-migration,SP3,C7A-SP7;C7B-SP7;C7C-SP7;C7D-SP7,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C7A-SP7;C7B-SP7;C7C-SP7;C7D-SP7,supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,"Base VIU autocontenida de formato, contenido o figura."
SRC-c9830c5960b63577,thesis/sections/mainmatter/06-results-and-analysis/sp8.tex,thesis,9eed4b36420fadbc60148f4a7f9db393435e822e1d98d3987bbae6c9d819c399,thesis/sections/mainmatter/06-results-and-analysis/sp8.tex,no,thesis-body,snapshot-or-selective-migration,SP3,C7;C8A-SP8,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C7;C8A-SP8,supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,"Base VIU autocontenida de formato, contenido o figura."
SRC-784a8faaea4a8f87,thesis/sections/mainmatter/07-conclusions.tex,thesis,9ea07000755aaa2dc7e68cfac6f8a80f4af2beeb5f7a43e5d51f89afa18a65fd,thesis/sections/mainmatter/07-conclusions.tex,no,thesis-body,snapshot-or-selective-migration,transversal,,not-applicable,none,Síntesis derivada de claims ya adjudicados; no añade evidencia ni modifica su nivel de soporte.,,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,"Base VIU autocontenida de formato, contenido o figura."
SRC-76338a75f1da966b,thesis/viu-mrob-thesis.sty,thesis,d167e00885133c3e2f51c7e77ef5cbdf31c1396d622f3893ca2f21158b2fa79c,thesis/viu-mrob-thesis.sty,no,thesis-body,snapshot-or-selective-migration,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,pending-audit,Triage estructural de archivo; cada claim conserva su estado propio en docs/04_CLAIMS_EVIDENCE.md.,"Base VIU autocontenida de formato, contenido o figura."
